date,ret,Strategy,Window
2023-12-29,42.47936332556357,DNA3-V2.1,6-Month
2024-01-31,51.15542617656239,DNA3-V2.1,6-Month
2024-02-29,41.94827157119847,DNA3-V2.1,6-Month
2024-03-28,27.865958196168705,DNA3-V2.1,6-Month
2024-04-30,36.76050477280857,DNA3-V2.1,6-Month
2024-05-31,21.58388789615604,DNA3-V2.1,6-Month
2024-06-28,17.99889468184883,DNA3-V2.1,6-Month
2024-07-31,3.604531809037903,DNA3-V2.1,6-Month
2024-08-30,-2.7926822547553187,DNA3-V2.1,6-Month
2024-09-30,11.860972799950087,DNA3-V2.1,6-Month
2024-10-31,-6.97252742096095,DNA3-V2.1,6-Month
2024-11-29,-6.050524578710304,DNA3-V2.1,6-Month
2024-12-31,-2.900058305153863,DNA3-V2.1,6-Month
2025-01-31,-13.846914403122689,DNA3-V2.1,6-Month
2025-02-28,-22.927250820901246,DNA3-V2.1,6-Month
2025-03-28,-20.720933635962723,DNA3-V2.1,6-Month
2025-04-30,-10.47032032041737,DNA3-V2.1,6-Month
2025-05-30,-8.5183281761684,DNA3-V2.1,6-Month
2025-06-30,-2.0763041903766877,DNA3-V2.1,6-Month
2025-07-31,0.3613750080275757,DNA3-V2.1,6-Month
2025-08-29,13.28746481454466,DNA3-V2.1,6-Month
2025-09-30,4.302345816928477,DNA3-V2.1,6-Month
2025-10-31,4.030022815744783,DNA3-V2.1,6-Month
2025-11-28,-6.6793662622630645,DNA3-V2.1,6-Month
2025-12-31,-13.029918147058261,DNA3-V2.1,6-Month
2026-01-30,-3.7755401433481106,DNA3-V2.1,6-Month
2026-02-20,-3.757162903404576,DNA3-V2.1,6-Month
2016-08-31,20.37618926387077,DNA3-V3,6-Month
2016-09-30,15.534996937323964,DNA3-V3,6-Month
2016-10-28,19.74020559689609,DNA3-V3,6-Month
2016-11-30,13.94713696655765,DNA3-V3,6-Month
2016-12-30,6.380036133647793,DNA3-V3,6-Month
2017-01-31,2.168226622383962,DNA3-V3,6-Month
2017-02-28,0.151961468618933,DNA3-V3,6-Month
2017-03-31,5.858500502086916,DNA3-V3,6-Month
2017-04-28,6.182382513941542,DNA3-V3,6-Month
2017-05-31,12.936322087923235,DNA3-V3,6-Month
2017-06-30,19.061689130313432,DNA3-V3,6-Month
2017-07-31,23.02743659946742,DNA3-V3,6-Month
2017-08-31,25.079008436455872,DNA3-V3,6-Month
2017-09-29,29.24830675108918,DNA3-V3,6-Month
2017-10-31,30.005923694709622,DNA3-V3,6-Month
2017-11-30,33.81341646124261,DNA3-V3,6-Month
2017-12-29,36.55389941631291,DNA3-V3,6-Month
2018-01-31,40.40678568172245,DNA3-V3,6-Month
2018-02-28,32.38471187399779,DNA3-V3,6-Month
2018-03-28,14.98995060005186,DNA3-V3,6-Month
2018-04-30,14.649592309153903,DNA3-V3,6-Month
2018-05-31,14.880168611284939,DNA3-V3,6-Month
2018-06-29,6.7103467684261675,DNA3-V3,6-Month
2018-07-31,3.650539964894217,DNA3-V3,6-Month
2018-08-31,20.96110835996978,DNA3-V3,6-Month
2018-09-28,11.546485842636223,DNA3-V3,6-Month
2018-10-31,7.11662523279748,DNA3-V3,6-Month
2018-11-30,5.410247342161334,DNA3-V3,6-Month
2018-12-31,2.645716083439753,DNA3-V3,6-Month
2019-01-31,-5.440293648321082,DNA3-V3,6-Month
2019-02-28,-17.178043697444878,DNA3-V3,6-Month
2019-03-28,-2.3178592938939313,DNA3-V3,6-Month
2019-04-30,-3.3751469281140145,DNA3-V3,6-Month
2019-05-31,-2.359821844491805,DNA3-V3,6-Month
2019-06-28,-2.3651471446689776,DNA3-V3,6-Month
2019-07-31,-3.512913008673779,DNA3-V3,6-Month
2019-08-30,-2.2265078903593083,DNA3-V3,6-Month
2019-09-30,-0.09425525299729953,DNA3-V3,6-Month
2019-10-31,5.763033636408621,DNA3-V3,6-Month
2019-11-29,8.069405169887634,DNA3-V3,6-Month
2019-12-31,18.996994507745523,DNA3-V3,6-Month
2020-01-31,26.848922406077257,DNA3-V3,6-Month
2020-02-28,66.39713086821737,DNA3-V3,6-Month
2020-03-31,49.18488378214243,DNA3-V3,6-Month
2020-04-30,42.09383731375625,DNA3-V3,6-Month
2020-05-29,49.1123030497157,DNA3-V3,6-Month
2020-06-30,117.13498466553074,DNA3-V3,6-Month
2020-07-31,99.57996676852163,DNA3-V3,6-Month
2020-08-31,63.09317753932575,DNA3-V3,6-Month
2020-09-30,75.6695294450074,DNA3-V3,6-Month
2020-10-30,76.1841557352083,DNA3-V3,6-Month
2020-11-27,78.689351015795,DNA3-V3,6-Month
2020-12-31,23.87417779884844,DNA3-V3,6-Month
2021-01-29,44.592099156246576,DNA3-V3,6-Month
2021-02-26,59.83227861261189,DNA3-V3,6-Month
2021-03-31,69.00625872034895,DNA3-V3,6-Month
2021-04-30,60.96884485224299,DNA3-V3,6-Month
2021-05-31,50.33915518284715,DNA3-V3,6-Month
2021-06-30,53.36733270844085,DNA3-V3,6-Month
2021-07-30,46.2027610834848,DNA3-V3,6-Month
2021-08-31,15.239082926059577,DNA3-V3,6-Month
2021-09-30,19.401562668519844,DNA3-V3,6-Month
2021-10-29,22.093334823460232,DNA3-V3,6-Month
2021-11-30,32.841087738273345,DNA3-V3,6-Month
2021-12-31,33.23639517917138,DNA3-V3,6-Month
2022-01-31,31.35254285554925,DNA3-V3,6-Month
2022-02-28,37.689352641078244,DNA3-V3,6-Month
2022-03-31,23.735348207671958,DNA3-V3,6-Month
2022-04-29,38.05303659697419,DNA3-V3,6-Month
2022-05-31,15.79732376073666,DNA3-V3,6-Month
2022-06-30,2.3992366570428914,DNA3-V3,6-Month
2022-07-29,7.907129216447961,DNA3-V3,6-Month
2022-08-30,17.623925208480728,DNA3-V3,6-Month
2022-09-30,12.875597092313718,DNA3-V3,6-Month
2022-10-31,5.469539089664965,DNA3-V3,6-Month
2022-11-30,20.224012317921193,DNA3-V3,6-Month
2022-12-30,16.709980216713394,DNA3-V3,6-Month
2023-01-31,7.373697101764987,DNA3-V3,6-Month
2023-02-28,-2.312935060191168,DNA3-V3,6-Month
2023-03-31,0.9312543672046258,DNA3-V3,6-Month
2023-04-28,-2.33996142135916,DNA3-V3,6-Month
2023-05-31,-7.428836860841692,DNA3-V3,6-Month
2023-06-30,12.026386499449382,DNA3-V3,6-Month
2023-07-31,24.103263817873266,DNA3-V3,6-Month
2023-08-31,32.16935107612036,DNA3-V3,6-Month
2023-09-29,32.372791572729945,DNA3-V3,6-Month
2023-10-31,31.208273254092322,DNA3-V3,6-Month
2023-11-30,40.62354794486005,DNA3-V3,6-Month
2023-12-29,29.192987856944043,DNA3-V3,6-Month
2024-01-31,22.286949726809247,DNA3-V3,6-Month
2024-02-29,15.507475925177028,DNA3-V3,6-Month
2024-03-28,9.942588727557089,DNA3-V3,6-Month
2024-04-30,20.350076189072517,DNA3-V3,6-Month
2024-05-31,9.130276014036177,DNA3-V3,6-Month
2024-06-28,9.9660175586876,DNA3-V3,6-Month
2024-07-31,6.172122511597,DNA3-V3,6-Month
2024-08-30,7.164523899042163,DNA3-V3,6-Month
2024-09-30,14.050093396694097,DNA3-V3,6-Month
2024-10-31,-7.046814558717706,DNA3-V3,6-Month
2024-11-29,-6.224390646808664,DNA3-V3,6-Month
2024-12-31,-7.752073961920846,DNA3-V3,6-Month
2025-01-31,-14.969065430580496,DNA3-V3,6-Month
2025-02-28,-17.41481711078705,DNA3-V3,6-Month
2025-03-28,-14.751401547804244,DNA3-V3,6-Month
2025-04-30,-5.258317981286675,DNA3-V3,6-Month
2025-05-30,1.837556351081271,DNA3-V3,6-Month
2025-06-30,4.174315044271304,DNA3-V3,6-Month
2025-07-31,8.260467462344302,DNA3-V3,6-Month
2025-08-29,11.592540005287688,DNA3-V3,6-Month
2025-09-30,8.90453377169882,DNA3-V3,6-Month
2025-10-31,12.593122717034655,DNA3-V3,6-Month
2025-11-28,1.1296224515424447,DNA3-V3,6-Month
2025-12-31,0.281606538591217,DNA3-V3,6-Month
2026-01-30,3.709883932361868,DNA3-V3,6-Month
2026-02-20,4.434027052870304,DNA3-V3,6-Month
2016-08-31,34.392119906830374,DNA3-V3.1,6-Month
2016-09-30,27.413755819844376,DNA3-V3.1,6-Month
2016-10-28,33.74384731729136,DNA3-V3.1,6-Month
2016-11-30,22.991192074439738,DNA3-V3.1,6-Month
2016-12-30,9.971296977050926,DNA3-V3.1,6-Month
2017-01-31,6.686483480345862,DNA3-V3.1,6-Month
2017-02-28,-2.2564042532066453,DNA3-V3.1,6-Month
2017-03-31,3.8475332124696227,DNA3-V3.1,6-Month
2017-04-28,3.516548354154536,DNA3-V3.1,6-Month
2017-05-31,8.96312560528225,DNA3-V3.1,6-Month
2017-06-30,17.090225026004234,DNA3-V3.1,6-Month
2017-07-31,17.320657707250465,DNA3-V3.1,6-Month
2017-08-31,23.9410850792384,DNA3-V3.1,6-Month
2017-09-29,26.85694835934449,DNA3-V3.1,6-Month
2017-10-31,26.43535528572365,DNA3-V3.1,6-Month
2017-11-30,30.575038418882826,DNA3-V3.1,6-Month
2017-12-29,35.40322655105241,DNA3-V3.1,6-Month
2018-01-31,38.408744749483745,DNA3-V3.1,6-Month
2018-02-28,31.606386700156474,DNA3-V3.1,6-Month
2018-03-28,17.220549906719462,DNA3-V3.1,6-Month
2018-04-30,18.389142012654002,DNA3-V3.1,6-Month
2018-05-31,12.702412721788981,DNA3-V3.1,6-Month
2018-06-29,-0.8883570542603358,DNA3-V3.1,6-Month
2018-07-31,-4.700199365857138,DNA3-V3.1,6-Month
2018-08-31,5.458212528938722,DNA3-V3.1,6-Month
2018-09-28,-1.0713960404983847,DNA3-V3.1,6-Month
2018-10-31,-2.421995585746395,DNA3-V3.1,6-Month
2018-11-30,3.2021797735646285,DNA3-V3.1,6-Month
2018-12-31,2.470271390544987,DNA3-V3.1,6-Month
2019-01-31,-6.971035380594548,DNA3-V3.1,6-Month
2019-02-28,-16.645737069120536,DNA3-V3.1,6-Month
2019-03-28,-3.0240178242669224,DNA3-V3.1,6-Month
2019-04-30,-9.95977163426276,DNA3-V3.1,6-Month
2019-05-31,-10.194904501666247,DNA3-V3.1,6-Month
2019-06-28,-6.00689003177769,DNA3-V3.1,6-Month
2019-07-31,-4.353441431018523,DNA3-V3.1,6-Month
2019-08-30,-0.03841069596952629,DNA3-V3.1,6-Month
2019-09-30,1.143815183219532,DNA3-V3.1,6-Month
2019-10-31,10.973345359638543,DNA3-V3.1,6-Month
2019-11-29,14.17778189402583,DNA3-V3.1,6-Month
2019-12-31,21.987253089800074,DNA3-V3.1,6-Month
2020-01-31,33.886801794787935,DNA3-V3.1,6-Month
2020-02-28,74.72197829446812,DNA3-V3.1,6-Month
2020-03-31,54.77113674636178,DNA3-V3.1,6-Month
2020-04-30,46.716010636794316,DNA3-V3.1,6-Month
2020-05-29,53.288178368482875,DNA3-V3.1,6-Month
2020-06-30,114.96809807906155,DNA3-V3.1,6-Month
2020-07-31,97.39777971438728,DNA3-V3.1,6-Month
2020-08-31,62.65578155116782,DNA3-V3.1,6-Month
2020-09-30,78.72224322197559,DNA3-V3.1,6-Month
2020-10-30,85.82865059519263,DNA3-V3.1,6-Month
2020-11-27,89.07131747860977,DNA3-V3.1,6-Month
2020-12-31,35.177097215374985,DNA3-V3.1,6-Month
2021-01-29,58.824779760496845,DNA3-V3.1,6-Month
2021-02-26,75.5339958783289,DNA3-V3.1,6-Month
2021-03-31,78.8297244696738,DNA3-V3.1,6-Month
2021-04-30,64.87936497209085,DNA3-V3.1,6-Month
2021-05-31,53.43078388167819,DNA3-V3.1,6-Month
2021-06-30,59.81688316345386,DNA3-V3.1,6-Month
2021-07-30,47.789785558900036,DNA3-V3.1,6-Month
2021-08-31,15.53221496446955,DNA3-V3.1,6-Month
2021-09-30,21.536344284712072,DNA3-V3.1,6-Month
2021-10-29,22.99246971832487,DNA3-V3.1,6-Month
2021-11-30,33.02836226609214,DNA3-V3.1,6-Month
2021-12-31,32.03109909083355,DNA3-V3.1,6-Month
2022-01-31,33.79074217293221,DNA3-V3.1,6-Month
2022-02-28,38.48354878243585,DNA3-V3.1,6-Month
2022-03-31,30.603567126736266,DNA3-V3.1,6-Month
2022-04-29,40.445195050704605,DNA3-V3.1,6-Month
2022-05-31,24.503991661894943,DNA3-V3.1,6-Month
2022-06-30,16.027392879195233,DNA3-V3.1,6-Month
2022-07-29,16.4689418859258,DNA3-V3.1,6-Month
2022-08-30,27.634633923267103,DNA3-V3.1,6-Month
2022-09-30,16.218007759120347,DNA3-V3.1,6-Month
2022-10-31,16.52279696626269,DNA3-V3.1,6-Month
2022-11-30,19.420544793792892,DNA3-V3.1,6-Month
2022-12-30,16.63006562456093,DNA3-V3.1,6-Month
2023-01-31,6.8025885334713765,DNA3-V3.1,6-Month
2023-02-28,-6.23154589707805,DNA3-V3.1,6-Month
2023-03-31,-2.887289731822973,DNA3-V3.1,6-Month
2023-04-28,-8.316778356574172,DNA3-V3.1,6-Month
2023-05-31,-6.153548651159301,DNA3-V3.1,6-Month
2023-06-30,7.541944362063813,DNA3-V3.1,6-Month
2023-07-31,25.93831897872341,DNA3-V3.1,6-Month
2023-08-31,43.952745443421406,DNA3-V3.1,6-Month
2023-09-29,46.32359413881619,DNA3-V3.1,6-Month
2023-10-31,43.03409098565023,DNA3-V3.1,6-Month
2023-11-30,46.32617746866672,DNA3-V3.1,6-Month
2023-12-29,32.397718584823366,DNA3-V3.1,6-Month
2024-01-31,32.46895186961092,DNA3-V3.1,6-Month
2024-02-29,23.676652514306753,DNA3-V3.1,6-Month
2024-03-28,14.829645808329373,DNA3-V3.1,6-Month
2024-04-30,25.540668536836964,DNA3-V3.1,6-Month
2024-05-31,15.3839426253914,DNA3-V3.1,6-Month
2024-06-28,14.638210692445842,DNA3-V3.1,6-Month
2024-07-31,5.243415431930276,DNA3-V3.1,6-Month
2024-08-30,7.276148815952999,DNA3-V3.1,6-Month
2024-09-30,15.001344581268782,DNA3-V3.1,6-Month
2024-10-31,-5.26339681616731,DNA3-V3.1,6-Month
2024-11-29,-4.118439295718323,DNA3-V3.1,6-Month
2024-12-31,-3.3331940476676536,DNA3-V3.1,6-Month
2025-01-31,-14.954010927300398,DNA3-V3.1,6-Month
2025-02-28,-21.52838661136939,DNA3-V3.1,6-Month
2025-03-28,-17.987113366314077,DNA3-V3.1,6-Month
2025-04-30,-8.701472231732799,DNA3-V3.1,6-Month
2025-05-30,-2.9378132782300836,DNA3-V3.1,6-Month
2025-06-30,1.6676446872023076,DNA3-V3.1,6-Month
2025-07-31,5.894035883526416,DNA3-V3.1,6-Month
2025-08-29,11.624739287388074,DNA3-V3.1,6-Month
2025-09-30,7.037105679894795,DNA3-V3.1,6-Month
2025-10-31,9.458857501481788,DNA3-V3.1,6-Month
2025-11-28,-1.3348650064452627,DNA3-V3.1,6-Month
2025-12-31,-5.085230357751835,DNA3-V3.1,6-Month
2026-01-30,-2.7200040616350063,DNA3-V3.1,6-Month
2026-02-20,-4.296993404298133,DNA3-V3.1,6-Month
2016-08-31,25.749786260547026,Nifty,6-Month
2016-09-30,11.278177650355303,Nifty,6-Month
2016-10-28,10.041022891333196,Nifty,6-Month
2016-11-30,0.7892048084342074,Nifty,6-Month
2016-12-30,-1.230131161201764,Nifty,6-Month
2017-01-31,-0.8936759311512499,Nifty,6-Month
2017-02-28,1.0630239692504428,Nifty,6-Month
2017-03-31,6.5333850165653296,Nifty,6-Month
2017-04-28,7.71069465949874,Nifty,6-Month
2017-05-31,16.98279530670559,Nifty,6-Month
2017-06-30,16.309958926346702,Nifty,6-Month
2017-07-31,17.705253165618217,Nifty,6-Month
2017-08-31,11.69310359617759,Nifty,6-Month
2017-09-29,6.702271256301939,Nifty,6-Month
2017-10-31,11.083883057896404,Nifty,6-Month
2017-11-30,6.291280287774437,Nifty,6-Month
2017-12-29,10.60613768926546,Nifty,6-Month
2018-01-31,9.433275672427932,Nifty,6-Month
2018-02-28,5.797086037418531,Nifty,6-Month
2018-03-28,3.321216506047864,Nifty,6-Month
2018-04-30,3.909415424061957,Nifty,6-Month
2018-05-31,4.983113519907945,Nifty,6-Month
2018-06-29,1.7434701014157117,Nifty,6-Month
2018-07-31,2.9815809177262675,Nifty,6-Month
2018-08-31,11.318663993467283,Nifty,6-Month
2018-09-28,8.075679367859333,Nifty,6-Month
2018-10-31,-3.28464956287543,Nifty,6-Month
2018-11-30,1.3095905353354143,Nifty,6-Month
2018-12-31,1.3836648470032742,Nifty,6-Month
2019-01-31,-4.6277445047990025,Nifty,6-Month
2019-02-28,-7.602414280210601,Nifty,6-Month
2019-03-28,5.85108383698385,Nifty,6-Month
2019-04-30,13.108725015461808,Nifty,6-Month
2019-05-31,9.617301167053572,Nifty,6-Month
2019-06-28,8.527461980314932,Nifty,6-Month
2019-07-31,2.6502735172000857,Nifty,6-Month
2019-08-30,2.138058837155432,Nifty,6-Month
2019-09-30,-0.8258410085349999,Nifty,6-Month
2019-10-31,1.1005971185956254,Nifty,6-Month
2019-11-29,1.1176066207839286,Nifty,6-Month
2019-12-31,3.21999684884966,Nifty,6-Month
2020-01-31,7.59218932699226,Nifty,6-Month
2020-02-28,1.6193046515319942,Nifty,6-Month
2020-03-31,-25.070483956500834,Nifty,6-Month
2020-04-30,-16.986388252621243,Nifty,6-Month
2020-05-29,-20.53533321534062,Nifty,6-Month
2020-06-30,-15.337619466581298,Nifty,6-Month
2020-07-31,-7.428874888870196,Nifty,6-Month
2020-08-31,1.6582230455062685,Nifty,6-Month
2020-09-30,30.81968892660869,Nifty,6-Month
2020-10-30,18.078275939733036,Nifty,6-Month
2020-11-27,35.371026582769204,Nifty,6-Month
2020-12-31,35.71748022390005,Nifty,6-Month
2021-01-29,23.12873918145819,Nifty,6-Month
2021-02-26,27.588587403951692,Nifty,6-Month
2021-03-31,30.612448492471156,Nifty,6-Month
2021-04-30,25.670816313417966,Nifty,6-Month
2021-05-31,20.154673817158695,Nifty,6-Month
2021-06-30,12.443006061472994,Nifty,6-Month
2021-07-30,15.610654190747187,Nifty,6-Month
2021-08-31,17.9160429766398,Nifty,6-Month
2021-09-30,19.92723393978586,Nifty,6-Month
2021-10-29,20.781423559591783,Nifty,6-Month
2021-11-30,8.986827987363611,Nifty,6-Month
2021-12-31,10.384192228794964,Nifty,6-Month
2022-01-31,10.003139140108551,Nifty,6-Month
2022-02-28,-1.9746374870236005,Nifty,6-Month
2022-03-31,-0.8706952047964678,Nifty,6-Month
2022-04-29,-3.220410073735458,Nifty,6-Month
2022-05-31,-2.347310611889186,Nifty,6-Month
2022-06-30,-9.06878054632868,Nifty,6-Month
2022-07-29,-1.0472963345472874,Nifty,6-Month
2022-08-30,5.748518022435833,Nifty,6-Month
2022-09-30,-2.120845649808889,Nifty,6-Month
2022-10-31,5.318788110234829,Nifty,6-Month
2022-11-30,13.107372378048577,Nifty,6-Month
2022-12-30,14.733928684589914,Nifty,6-Month
2023-01-31,2.93678195984437,Nifty,6-Month
2023-02-28,-2.564017401973151,Nifty,6-Month
2023-03-31,1.5525620844881294,Nifty,6-Month
2023-04-28,0.29313900323195696,Nifty,6-Month
2023-05-31,-1.1938641906859115,Nifty,6-Month
2023-06-30,5.985816049641879,Nifty,6-Month
2023-07-31,11.842557923950414,Nifty,6-Month
2023-08-31,11.268245981600566,Nifty,6-Month
2023-09-29,13.12548153775257,Nifty,6-Month
2023-10-31,5.616383113063939,Nifty,6-Month
2023-11-30,8.625852287126978,Nifty,6-Month
2023-12-29,13.248959723735677,Nifty,6-Month
2024-01-31,9.982374831742224,Nifty,6-Month
2024-02-29,14.173824851546168,Nifty,6-Month
2024-03-28,13.69059186598256,Nifty,6-Month
2024-04-30,18.476540766965698,Nifty,6-Month
2024-05-31,11.908463313528017,Nifty,6-Month
2024-06-28,10.488045766867637,Nifty,6-Month
2024-07-31,14.84624793613698,Nifty,6-Month
2024-08-30,14.798385527606195,Nifty,6-Month
2024-09-30,15.604267308922527,Nifty,6-Month
2024-10-31,7.080339076160991,Nifty,6-Month
2024-11-29,7.103198951291967,Nifty,6-Month
2024-12-31,-1.5234889343711866,Nifty,6-Month
2025-01-31,-5.782298520961538,Nifty,6-Month
2025-02-28,-12.32847302341864,Nifty,6-Month
2025-03-28,-8.878049481825967,Nifty,6-Month
2025-04-30,0.5323187289354214,Nifty,6-Month
2025-05-30,2.5676393508992312,Nifty,6-Month
2025-06-30,7.918231231132489,Nifty,6-Month
2025-07-31,5.359570186887153,Nifty,6-Month
2025-08-29,10.405340962438924,Nifty,6-Month
2025-09-30,4.641922579206104,Nifty,6-Month
2025-10-31,5.703497280303327,Nifty,6-Month
2025-11-28,5.867511003082448,Nifty,6-Month
2025-12-31,2.4005471219076258,Nifty,6-Month
2026-01-30,2.2298650897633943,Nifty,6-Month
2026-02-20,4.685010179068616,Nifty,6-Month
