trend_score,ret_1m,ret_3m,ret_6m,vol_ratio,volatility,pct_from_high,pct_from_low,regime,rs_3m,ticker,sector,start_date,forward_return,outcome
90,1.5020718501475796,5.15849210465049,19.73543261144058,1.0048417008298396,25.94320511040657,-5.661865101361529,52.9671788368875,Strong_Bull,2.7815617130294368,BEL,Industrials,2017-12-18,-39.25823621503975,LOSER
90,4.240408714414237,10.18708784510375,1.8317391333725008,1.5252639895631284,34.47052465849861,-8.279359376244004,107.06958136834173,Strong_Bull,7.810157453482697,BRIGADE,Realty,2017-12-18,-24.188953251333835,LOSER
60,-28.48191404732115,-34.19811048358223,-14.183178255466169,1.5817572020210136,61.34873900950046,-45.75501777827276,4.147656469036557,Mild_Bull,-36.52366719997274,PNB,Banking,2018-02-16,-32.935088481888364,LOSER
75,-4.523771560333892,3.9499147272498356,4.9048257209517905,1.1219580485197318,31.02938104901174,-10.106859669244006,46.84268147339456,Mild_Bull,1.6243580108593219,VEDL,Metals,2018-02-16,-25.47462172521185,LOSER
60,-10.653600122065427,-11.978548395909854,-5.528917122561466,1.5430580525870314,27.19849726300429,-18.668908780882486,17.800329062981632,Mild_Bull,-14.304105112300368,BEL,Industrials,2018-02-16,-24.308906856599172,LOSER
100,0.779540457251137,5.328332033795169,23.774512491173088,0.9677266928602885,40.17519746842693,-9.417045658100788,97.96372867879164,Mild_Bull,3.002775317404655,PRESTIGE,Realty,2018-02-16,-22.81868523050644,LOSER
75,-6.323914885173726,0.9737873632632386,9.007761600403752,0.6699573419231656,35.529127135150645,-12.234530155451088,82.05884317951244,Mild_Bull,-1.3517693531272752,BRIGADE,Realty,2018-02-16,-31.922212033737857,LOSER
100,12.439588625431634,6.408934799531322,55.72556356146472,1.2823411816115764,37.129345288949054,-2.2606818390648797,113.38825202629326,Strong_Bull,8.413762904326997,TITAN,Consumer,2018-04-18,-20.35702316769219,LOSER
100,7.260876297009493,9.581550814351091,7.435898048256903,0.8812363867983887,18.71781712389995,-1.8500405285470887,34.57119782035844,Strong_Bull,11.586378919146767,INDUSINDBK,Banking,2018-04-18,-20.764593065650207,LOSER
50,6.224212924452739,-13.838196918260886,2.496375746646009,0.8819318332994703,46.6754876970265,-31.45415200302473,10.57766593484107,Strong_Bull,-11.83336881346521,BANKBARODA,Banking,2018-04-18,-27.56794917906893,LOSER
50,0.6214283603422626,-43.566657116979776,-27.418765490769825,0.4843493509732722,63.210183491758755,-58.02549006825644,6.465746077827168,Strong_Bull,-41.5618290121841,PNB,Banking,2018-04-18,-32.37261963636068,LOSER
60,0.2026335955212727,-23.035023567252253,-14.667823057388304,0.9084693720426084,32.262083980711296,-29.758531229479857,4.878044549111779,Strong_Bull,-21.03019546245658,IDFCFIRSTB,Banking,2018-04-18,-28.163820809642658,LOSER
85,1.7832084298812663,-7.818990299499186,-6.718979364706322,1.0504669862217415,31.904221764660214,-12.095025940278205,43.59496239962076,Strong_Bull,-5.81416219470351,VEDL,Metals,2018-04-18,-26.640321117132444,LOSER
100,13.10250940810051,-6.509534060205464,51.82257535772409,0.9868895213222791,48.21035426229823,-15.086654043747668,143.33006538294364,Strong_Bull,-4.504705955409788,JINDALSTEL,Metals,2018-04-18,-32.573021820133164,LOSER
100,3.966498203116061,-2.5319147071178465,16.31598679001901,0.8880878476891342,18.121675849261027,-8.752161595810373,53.01010105068292,Strong_Bull,-0.527086602322171,MARUTI,Auto,2018-04-18,-24.65332519798212,LOSER
90,6.329482709021568,4.603615875433929,0.5085393990648033,1.0633499140519542,19.609616174026346,-7.236019516774964,20.37580018416473,Strong_Bull,6.608443980229605,HEROMOTOCO,Auto,2018-04-18,-26.08921994281448,LOSER
90,12.66593168521061,10.33683011464324,-2.728582156963198,0.9098162418942602,24.36973505707328,-7.784063246100594,22.345841700383076,Strong_Bull,12.341658219438916,EICHERMOT,Auto,2018-04-18,-27.071650221106125,LOSER
90,9.645129924781806,-8.857080704508338,-3.2827345678477506,1.1219783628529165,24.62761123566045,-15.052215404332708,46.695361619326334,Strong_Bull,-6.852252599712662,TVSMOTOR,Auto,2018-04-18,-23.346436971553597,LOSER
100,2.5394436610659556,18.477382707117478,17.222428134944238,0.9001958447362247,29.34560076256176,-2.0328038446605916,87.10649448273956,Strong_Bull,20.482210811913152,ASHOKLEY,Auto,2018-04-18,-23.085259076371443,LOSER
100,23.304425719206385,12.484533643461164,51.997583335795824,1.2813854248111944,32.317977835543076,-3.3315698618734375,89.14062035471625,Strong_Bull,14.48936174825684,BALKRISIND,Auto,2018-04-18,-22.42321890710237,LOSER
75,11.56041863455792,-10.702164885177377,-3.620235989487984,0.7806826306362348,25.63764908021759,-13.523767344724046,40.06139425938477,Strong_Bull,-8.6973367803817,MOTHERSON,Auto,2018-04-18,-23.65143214686928,LOSER
100,3.863226015328681,0.8073848848910767,14.932497007244072,0.9767789896861434,27.2446289275025,-7.687969495650697,45.42752954163966,Strong_Bull,2.8122129896867523,BHARATFORG,Auto,2018-04-18,-24.5083815175592,LOSER
100,3.5593404102027724,1.6681015221249662,20.92150102599064,0.8202123596416532,30.942676701880767,-4.783057529562676,61.2778684985193,Strong_Bull,3.6729296269206415,VOLTAS,Industrials,2018-04-18,-21.559783480532072,LOSER
50,-6.630774445274791,-21.5452255716053,-18.392387519833083,0.8103566073946497,26.930478032105725,-27.549003011906652,0.6165955362523099,Strong_Bull,-19.540397466809626,BEL,Industrials,2018-04-18,-38.724432836741464,LOSER
50,-5.931498292647724,-14.14520658330643,-16.07453004031036,1.169900968586107,27.694228922857693,-24.16198575485618,4.745698906227241,Strong_Bull,-12.140378478510755,BPCL,Energy,2018-04-18,-31.767931161530083,LOSER
50,-7.279346988918271,-11.436807445586517,-16.29810412742042,0.9364272196674496,27.767654539349696,-25.22967878319042,3.7421646522000804,Strong_Bull,-9.431979340790841,IOC,Energy,2018-04-18,-20.341277354018494,LOSER
85,-0.291824560794907,-19.908381687239153,23.57589798730008,0.9886334470400873,42.679265249642604,-21.955649687095327,41.145437877589806,Strong_Bull,-17.90355358244348,DLF,Realty,2018-04-18,-27.803725839131715,LOSER
100,7.244306869584608,-5.276111909607593,23.18320237764121,0.9410280315820495,34.6971558362618,-13.467126290600579,87.86904471261161,Strong_Bull,-3.2712838048119175,GODREJPROP,Realty,2018-04-18,-35.13719083571483,LOSER
100,3.5317900601964136,-2.3787011670653166,7.254862966582018,0.8535249982986914,40.47798801072329,-10.689415402243888,53.7372328334035,Strong_Bull,-0.3738730622696411,OBEROIRLTY,Realty,2018-04-18,-25.58614587726283,LOSER
85,0.46689920695333575,-11.266560840383013,4.94687315701142,0.7895918555161828,39.86545198070255,-15.56894470295962,39.131654940396245,Strong_Bull,-9.261732735587337,PRESTIGE,Realty,2018-04-18,-35.114122395100395,LOSER
50,-6.659076268655105,-20.573079331996684,-7.930579442370803,0.9970902298439472,30.70392539900147,-24.06893706493756,7.569325258083885,Strong_Bull,-18.56825122720101,BRIGADE,Realty,2018-04-18,-22.294636150453083,LOSER
100,16.59438905968353,3.5575949781776175,24.563856660439843,1.511026957086298,34.09889524026236,-9.560900042382924,33.447491899641875,Strong_Bull,5.562423082973293,IRB,Infra,2018-04-18,-52.36335528863718,LOSER
90,16.54685724201261,8.28737861401749,7.372574230097852,1.5246413072263036,32.56126558678953,-8.16157438630271,30.115197731840926,Strong_Bull,3.964087955343186,SUNPHARMA,Pharma,2018-06-14,-23.991436604157286,LOSER
100,2.064613268979101,-2.5167191703591367,28.59239423142217,0.652808626487848,30.71678424299329,-6.252840919656795,38.88191380135155,Strong_Bull,-6.84000982903344,PERSISTENT,IT_Services,2018-06-14,-24.79336111173145,LOSER
85,-5.01072439670215,5.591684934820221,48.854281663145166,0.8024545903220283,48.67633369394602,-17.227321151905464,112.75109037122,Strong_Bull,1.2683942761459175,JINDALSTEL,Metals,2018-06-14,-31.198686934366794,LOSER
75,-6.0596291384115695,-3.7196722173631653,27.372593418173768,1.1872779281558499,30.86990875776529,-13.462672877076232,63.4809411376099,Strong_Bull,-8.04296287603747,ASHOKLEY,Auto,2018-06-14,-24.30826583383297,LOSER
50,-7.37637920541404,-23.23197631932694,-35.296731574193444,1.0970792354764396,28.95416011103765,-39.328140250566996,5.5909213185959565,Strong_Bull,-27.555266978001242,BEL,Industrials,2018-06-14,-25.14349134418775,LOSER
60,-2.1878497138718678,-8.273568668149277,-7.502104606511082,1.084620222401886,39.49161295677212,-22.94002188536754,23.93508704914856,Strong_Bull,-12.59685932682358,PRESTIGE,Realty,2018-06-14,-23.149210269375853,LOSER
85,-6.935584672324123,7.5069046689615195,16.90675122632115,0.549456969783969,34.53053045605582,-18.18657313800913,22.344287935989783,Strong_Bull,3.183614010287216,IRB,Infra,2018-06-14,-29.61743651559819,LOSER
90,-1.2860639359825952,20.138206744562645,28.64536558271193,1.1123767993269051,23.08555355728573,-5.688456871641698,52.66592454624761,Strong_Bull,13.946206206460356,GODREJCP,Consumer,2018-08-09,-23.258901921786467,LOSER
100,1.2401491606793023,21.93536997157929,-2.165716941245943,0.5880571858316496,32.59970683955183,-6.158127688358593,32.953648647198555,Strong_Bull,15.743369433477003,SUNPHARMA,Pharma,2018-08-09,-27.220174129404867,LOSER
100,-0.09091370037627187,7.649842171094208,6.206109189656434,1.1563297363112057,30.678176608280893,-3.959998261672652,42.304201939412415,Strong_Bull,1.4578416329919186,PERSISTENT,IT_Services,2018-08-09,-22.83773523147241,LOSER
100,2.8246540345966062,4.362239447664658,19.733772352666055,0.9626626225657445,19.582399359551076,-2.598142446909465,27.230465606859354,Strong_Bull,-1.8297610904376311,INDUSINDBK,Banking,2018-08-09,-23.57875179138982,LOSER
90,29.552120390389504,10.812768180172212,-0.928284864731919,1.1984753246668693,50.36710527143662,-25.11492208941814,41.32421101930988,Strong_Bull,4.620767642069922,BANKBARODA,Banking,2018-08-09,-35.92892002401573,LOSER
75,5.538539355202983,-4.721958507301743,-11.178354209147342,1.0244568444698128,30.288025609604567,-21.061954191672566,18.853955914374023,Strong_Bull,-10.913959045404031,TATASTEEL,Metals,2018-08-09,-20.54783124027937,LOSER
100,8.152010303646836,3.578482515469852,13.912497681006764,1.154216670956407,29.397783000921944,-0.7380572483267006,59.283760354142366,Strong_Bull,-2.6135180226324373,JSWSTEEL,Metals,2018-08-09,-23.6331825418396,LOSER
90,5.598498245232201,6.299798710101466,-1.111650769393508,0.9987969054925429,23.975626015923496,-7.69484356585252,26.942688790467802,Strong_Bull,0.10779817199917652,COALINDIA,Metals,2018-08-09,-20.895976899556974,LOSER
75,9.082302307908275,-18.139867401129177,-21.229636398971294,0.7796566902187675,32.4323574930216,-30.364518630607908,14.926502604572562,Strong_Bull,-24.331867939231465,VEDL,Metals,2018-08-09,-30.50899334414862,LOSER
75,-0.8908157275978903,-13.994049964057591,-18.53173229772187,1.2957010566814025,49.54116450127136,-26.282705509257344,89.47598410949423,Strong_Bull,-20.18605050215988,JINDALSTEL,Metals,2018-08-09,-35.2615857306227,LOSER
90,19.322888038165466,-1.633748167047214,7.55991192609564,1.0697954804656227,43.768036294032505,-21.038233160708998,27.763075308772496,Strong_Bull,-7.825748705149503,NATIONALUM,Metals,2018-08-09,-31.091066549459264,LOSER
75,-2.149887102095081,4.806572566606205,1.277303154099491,1.1628847450549096,19.040979509048654,-8.506579336886565,25.16983349062278,Strong_Bull,-1.3854279714960844,MARUTI,Auto,2018-08-09,-24.51912534563791,LOSER
100,1.8999837447708494,11.065324411465891,25.07029699892673,0.9121251872872358,21.413141771557182,-1.1440644523847705,53.72202170791584,Strong_Bull,4.873323873363602,M&M,Auto,2018-08-09,-33.058295616002574,LOSER
60,-1.591641863749578,-10.473812309284774,-2.2988770708395116,1.1703309700438271,23.429922825576995,-17.712794695216925,5.1194561182838605,Strong_Bull,-16.665812847387063,EICHERMOT,Auto,2018-08-09,-26.54475502860752,LOSER
75,-3.5087792664267017,-12.802397592723375,-1.8498668872418127,1.6379955571888258,35.779935265358006,-21.392006223102385,33.537914047813956,Strong_Bull,-18.994398130825665,ASHOKLEY,Auto,2018-08-09,-38.72340532151235,LOSER
100,2.5233510438006808,7.136749302833689,10.909728977371929,1.0144395160294537,33.323342377664304,-7.338831185766384,75.09522241071677,Strong_Bull,0.9447487647313997,BALKRISIND,Auto,2018-08-09,-34.42737771407164,LOSER
75,6.174036316218679,-7.692738122775282,-15.439960272815693,1.091711853416313,28.237598602890472,-22.19450676872163,12.232843061824969,Strong_Bull,-13.88473866087757,MOTHERSON,Auto,2018-08-09,-36.02433933854419,LOSER
75,2.088320255552251,-12.916423662776385,-16.714596927712684,1.1653595841545905,27.74234670744879,-20.555332788176827,14.657916134095537,Strong_Bull,-19.108424200878673,BHARATFORG,Auto,2018-08-09,-26.998090174328887,LOSER
90,12.008423653463984,14.861686102812724,8.55138188360912,1.1736547015420418,30.500388683491042,-10.583092463912418,28.98771841339562,Strong_Bull,8.669685564710434,CROMPTON,Industrials,2018-08-09,-25.954907432904317,LOSER
75,14.33963109069605,0.8319395257075695,-22.777956048201588,1.3168954761750786,34.915857951615884,-36.690246217452746,25.336104421209704,Strong_Bull,-5.36006101239472,BEL,Industrials,2018-08-09,-37.42925139380795,LOSER
75,5.885448955622202,-1.3280948879141061,-12.031446557425724,1.1831353866976453,42.12875883147593,-26.326137210847726,33.241286291916666,Strong_Bull,-7.520095426016395,DLF,Realty,2018-08-09,-21.91923448651443,LOSER
90,3.333338037982515,3.910624172012916,-3.8759635641328485,0.9520573766484827,50.00290092588392,-25.74849773082369,27.835062946753748,Strong_Bull,-2.2813763660893733,GMRAIRPORT,Infra,2018-08-09,-20.430114564272866,LOSER
60,-1.0936336780552003,-19.588158579234182,-8.343831369909184,1.2433934445657182,37.18331469681597,-29.379757435429195,9.994620614115306,Strong_Bull,-25.78015911733647,IRB,Infra,2018-08-09,-43.91282028167268,LOSER
75,-7.76343576228303,4.3477712162840545,12.852469661169236,0.8235937953098802,31.938627496369893,-13.371217276295312,35.28026352342895,Mild_Bull,10.857164985267133,SUNPHARMA,Pharma,2018-10-11,-22.532817304871138,LOSER
75,3.2051184006730358,-18.54976128819592,-38.55702177007484,0.953628498364068,43.831902043618676,-48.733105117260486,23.424174089824664,Recovery,-9.988102900275232,IRB,Infra,2018-12-11,-33.05727483399195,LOSER
100,4.051534242801624,11.863831519706345,0.555323382571204,0.9452759414980797,21.877194531409735,-7.299162559279167,46.663907682972614,Recovery,7.419764654515714,BRITANNIA,Consumer,2019-02-07,-22.44318376170702,LOSER
100,0.19303901002123183,-4.369280199051399,25.118684412524694,0.7221430216735837,33.076385435786236,-6.261696200266988,47.94637542991541,Recovery,-8.81334706424203,AUROPHARMA,Pharma,2019-02-07,-22.305893020536626,LOSER
100,3.9892021389955143,2.325559869771964,12.472104134109568,1.0779049928003615,32.140024286018075,-8.6908114510944,20.669973368470167,Recovery,-2.1185069954186666,BIOCON,Pharma,2019-02-07,-33.90418522749587,LOSER
60,1.8005768938524052,-14.531634849581238,-11.795474072436244,0.9262599148080846,32.65849291256808,-33.44486033259522,10.807759598305369,Recovery,-18.97570171477187,TATASTEEL,Metals,2019-02-07,-24.55801076778075,LOSER
50,-8.951233194807658,-26.044499203440214,-32.873672803094735,0.9458482855658682,49.44763167588005,-51.234345794763016,10.588241526703413,Recovery,-30.488566068630846,JINDALSTEL,Metals,2019-02-07,-23.11078186777474,LOSER
50,-6.613547957427734,-16.642975133735018,-9.559247434208647,0.8926103170257018,41.2147608569452,-34.12464300434895,5.074419475151834,Recovery,-21.08704199892565,NATIONALUM,Metals,2019-02-07,-23.828778399005362,LOSER
50,-4.405347759700194,-11.864197529852808,-23.869011137631134,0.8772916196888852,27.586849722483176,-29.415915729577417,5.940143255240201,Recovery,-16.308264395043437,M&M,Auto,2019-02-07,-24.695375836286757,LOSER
75,6.558143194016727,-2.627429686792083,-18.86040524266713,0.9137331655343245,32.815291768498305,-31.777065848996077,16.511708750938336,Recovery,-7.0714965519827135,EICHERMOT,Auto,2019-02-07,-24.863637955254802,LOSER
50,-6.553746077153129,-9.258413062855848,-2.6288998080363983,1.0896732975059455,33.62236918961352,-28.699185221471,7.588193953031068,Recovery,-13.702479928046479,TVSMOTOR,Auto,2019-02-07,-26.16984248911019,LOSER
60,-7.631579456517122,-25.792810759583052,-25.76142380060275,1.031718575827457,38.90739507958924,-46.631703981585325,10.3079873645828,Recovery,-30.236877624773683,ASHOKLEY,Auto,2019-02-07,-23.50735315459863,LOSER
50,-12.380336866443036,-16.847340412146032,-30.006894936979943,0.8143030600313697,37.14612319128148,-42.07077703490259,5.384350739778594,Recovery,-21.291407277336663,MOTHERSON,Auto,2019-02-07,-29.416607667631578,LOSER
75,-9.950267232665146,-1.2382020451051103,9.441236109271639,0.9887754960235651,32.17056563919369,-14.964227698671978,27.4289299450801,Recovery,-5.682268910295741,CUMMINSIND,Industrials,2019-02-07,-21.794849118303077,LOSER
60,-1.1486016321288537,-7.458828376267265,-12.084630622967415,1.0425543823349575,30.30899936257494,-14.549976443173854,15.13971179875069,Recovery,-11.902895241457895,GAIL,Energy,2019-02-07,-23.094367709089028,LOSER
50,-18.462023457536972,-7.531513887895608,-34.17137595351505,1.0805306496544747,45.79905979586261,-54.606326644825664,9.284493542673607,Recovery,-11.975580753086238,IRB,Infra,2019-02-07,-29.306325959428968,LOSER
100,5.234714524217752,6.003745465900519,6.498986696493497,0.9253732860030417,32.1712237159861,-4.70577496764714,50.40207280750343,Strong_Bull,-1.236937044327389,AUROPHARMA,Pharma,2019-04-10,-39.693676938571286,LOSER
90,15.373702037776779,10.755817582519365,8.716219255671554,1.3724396102535816,26.316466704962803,-14.256628865025093,31.076766852913373,Strong_Bull,3.5151350722914563,INDUSINDBK,Banking,2019-04-10,-22.75903594306645,LOSER
90,11.76217621932757,4.723457577478553,30.877909566353434,1.2988538996508718,42.78949070166141,-17.650799515712368,42.52747005194921,Strong_Bull,-2.5172249327493557,BANKBARODA,Banking,2019-04-10,-30.763293154538157,LOSER
100,8.736162557776332,14.259486398384698,46.202031846897526,1.3059974087611403,42.84980322673819,-12.552695298559458,59.70916004188997,Strong_Bull,7.01880388815679,PNB,Banking,2019-04-10,-35.45795270069701,LOSER
100,8.882234903787216,18.58695576209032,54.31400961267173,1.040420426380002,36.198887216810796,-4.0457301514877555,66.81957471822376,Strong_Bull,11.34627325186241,IDFCFIRSTB,Banking,2019-04-10,-27.22272865454414,LOSER
90,4.561608072906167,10.796785375316613,-4.1549357139272844,0.8666163038404091,31.528024503042396,-15.935765573200497,23.348820729270326,Strong_Bull,3.5561028650887048,TATASTEEL,Metals,2019-04-10,-32.2188947569157,LOSER
75,-1.4009876222161293,-1.8203379052969901,-21.290227722764236,0.9960083035822093,31.064739914783125,-32.51081685483437,12.45129247671847,Strong_Bull,-9.061020415524899,JSWSTEEL,Metals,2019-04-10,-21.386985820299486,LOSER
75,7.5520182562467895,-2.6452192730710316,-10.97108438281086,0.6755923909900617,40.239626099638876,-34.21514963506663,30.64101372851587,Strong_Bull,-9.88590178329894,VEDL,Metals,2019-04-10,-20.291766360239112,LOSER
90,7.144957730543965,15.97463977917711,4.007967179765806,0.8180086353995866,49.73309907868174,-30.96226013875487,48.43815110609238,Strong_Bull,8.7339572689492,JINDALSTEL,Metals,2019-04-10,-41.15878953456162,LOSER
50,-13.866275584838686,-6.382292816135064,-7.675518722446266,0.6820687605221092,40.581046624204056,-37.433165731080564,16.51592684657379,Strong_Bull,-13.622975326362972,MOTHERSON,Auto,2019-04-10,-25.540255611481406,LOSER
100,-0.15357848523656442,-10.824154034236848,14.726275267582245,0.6937859278302717,31.992688718711225,-14.591095784466319,25.025967034673112,Strong_Bull,-18.064836544464757,CUMMINSIND,Industrials,2019-04-10,-20.854848506811702,LOSER
50,-3.994325819518765,-2.918327114388221,3.6746399776654233,0.8472837767238339,30.715624991473234,-13.468710010633908,16.59666523466776,Strong_Bull,-10.159009624616129,GAIL,Energy,2019-04-10,-22.713045044705137,LOSER
50,-10.870256655087829,-14.040557173868546,7.827800810041713,0.873946325224063,48.21083019462116,-51.262832247840116,26.029261697312734,Strong_Bull,-21.281239684096455,IRB,Infra,2019-04-10,-51.179680561979225,LOSER
50,-10.260179531272891,-11.534767708017208,-19.30396111572848,1.419482003873728,32.99387128328116,-23.44272368576989,22.132098824711584,Strong_Bull,-19.203285052814977,AUROPHARMA,Pharma,2019-06-12,-29.034445415691568,LOSER
75,-4.520793401432671,-7.314227186017616,14.865842272590509,1.1123783168050618,41.850402895511394,-20.720720564047554,35.50043064804944,Strong_Bull,-14.982744530815387,PNB,Banking,2019-06-12,-20.202015168268108,LOSER
100,6.286192803908758,12.129482704660562,10.626837247401099,0.835351246930947,24.44643585622656,-10.572550426416944,24.647236821957183,Strong_Bull,4.460965359862792,COALINDIA,Metals,2019-06-12,-23.05447705699291,LOSER
80,7.7964728261474825,1.347409062513146,-2.860116053361526,1.165504913779079,33.74562092939826,-14.077040040577069,25.778468393633215,Strong_Bull,-6.321108282284625,CUMMINSIND,Industrials,2019-06-12,-24.295597877013154,LOSER
90,4.081645182097684,13.077123171634575,24.04802351176503,0.7777903032212368,30.14137697727778,-4.499709901980817,39.699892906007065,Strong_Bull,5.408605826836805,ONGC,Energy,2019-06-12,-26.321949411286504,LOSER
100,13.19635570045255,9.235022800666208,28.011888078779073,1.0292029437466699,38.961327410084614,-4.8023567661149125,63.3443812541765,Strong_Bull,1.5665054558684375,IOC,Energy,2019-06-12,-21.82519337138934,LOSER
50,-10.155016448596136,-9.893951057000411,-9.513028963184182,1.3286341985331824,32.76786731779923,-20.540844640142662,7.067311009246326,Strong_Bull,-17.56246840179818,GAIL,Energy,2019-06-12,-23.76032822733092,LOSER
50,1.7053012579627274,-21.259303756727046,-20.013738660687768,1.109794183814549,50.236632079041975,-51.516883336607535,10.446362018462201,Strong_Bull,-28.927821101524817,IRB,Infra,2019-06-12,-38.65005044896516,LOSER
50,-0.9368767231129514,-12.344566268750675,-16.24448549666772,1.3658851263185823,21.70674095231679,-20.41885787883753,3.909403339342876,Recovery,-9.541027642629668,ITC,Consumer,2019-10-10,-22.656241721074064,LOSER
