date,value
2021-06-11,1155609.8833102416
2021-06-14,1150992.6225680541
2021-06-15,1153783.5555514526
2021-06-16,1154386.836595459
2021-06-17,1148898.8974017333
2021-06-18,1138365.4793795776
2021-06-21,1144028.42390625
2021-06-22,1145152.4733981322
2021-06-23,1142419.5586871337
2021-06-24,1144546.4365023803
2021-06-25,1158565.9649295043
2021-06-28,1167603.0915316772
2021-06-29,1159201.4874057006
2021-06-30,1168410.9078540038
2021-07-01,1172170.7032946777
2021-07-02,1174332.7859286498
2021-07-05,1186335.1043261718
2021-07-06,1181918.5333880614
2021-07-07,1179719.2109164428
2021-07-08,1180167.0012149047
2021-07-09,1174333.8675708007
2021-07-12,1177736.3232440185
2021-07-13,1184206.9085864257
2021-07-14,1191380.962892456
2021-07-15,1193652.9703082275
2021-07-16,1189745.6907214355
2021-07-19,1186031.7016848754
2021-07-20,1171366.0299979784
2021-07-22,1194952.1931602098
2021-07-23,1203129.9814750291
2021-07-26,1213156.8364860155
2021-07-27,1212124.3354941942
2021-07-28,1206847.7520591356
2021-07-29,1235030.3830100633
2021-07-30,1232597.0790092088
2021-08-02,1247398.1471244432
2021-08-03,1251770.484587822
2021-08-04,1248228.1953574754
2021-08-05,1245073.346221123
2021-08-06,1246994.268950615
2021-08-09,1243432.1071464159
2021-08-10,1239569.359023247
2021-08-11,1232535.2806388475
2021-08-12,1246076.4212638475
2021-08-13,1244141.5560447313
2021-08-16,1237956.1228019334
2021-08-17,1243681.6732627489
2021-08-18,1247753.3472892381
2021-08-20,1218470.2822094345
2021-08-23,1216073.031484642
2021-08-24,1231238.8577099228
2021-08-25,1228409.5663586045
2021-08-26,1224695.9759960556
2021-08-27,1236328.6681881333
2021-08-30,1261666.6852703476
2021-08-31,1267041.5435543442
2021-09-01,1273441.260580101
2021-09-02,1285850.0713329697
2021-09-03,1294927.322149315
2021-09-06,1300602.4254513169
2021-09-07,1291036.12689785
2021-09-08,1295838.448156395
2021-09-09,1297667.0919170761
2021-09-13,1297943.8966732407
2021-09-14,1303418.8702984238
2021-09-15,1318664.8049831772
2021-09-16,1326653.9779339219
2021-09-17,1304095.2774181748
2021-09-20,1268978.565621071
2021-09-21,1284641.0108725359
2021-09-22,1298131.3944327165
2021-09-23,1317012.7025381853
2021-09-24,1298892.4305197527
2021-09-27,1284769.6601187517
2021-09-28,1276985.484535866
2021-09-29,1291301.5628592302
2021-09-30,1303455.190483742
2021-10-01,1297944.9227194595
2021-10-04,1318062.2811026382
2021-10-05,1330461.590795021
2021-10-06,1312343.5722403335
2021-10-07,1336949.7178854751
2021-10-08,1357538.658803444
2021-10-11,1361198.9340567398
2021-10-12,1370916.6976675796
2021-10-13,1411315.466374855
2021-10-14,1440643.5135092544
2021-10-18,1484653.5287833023
2021-10-19,1468512.4364047623
2021-10-20,1465400.877688942
2021-10-21,1426739.3364339448
2021-10-22,1401033.7059819032
2021-10-25,1407169.1244172668
2021-10-26,1424633.634594879
2021-10-27,1423078.9979066467
2021-10-28,1392280.465001068
2021-10-29,1386652.9379777526
2021-11-01,1410576.8050584411
2021-11-02,1413094.7116059875
2021-11-03,1409512.2627992248
2021-11-04,1413842.625737152
2021-11-08,1428823.852879486
2021-11-09,1433648.534420929
