date,ret,Strategy,Window
2023-04-28,-11.582457077640829,V2.1-63d,12-Month
2023-05-31,-0.8978630532852527,V2.1-63d,12-Month
2023-06-30,13.928031720973477,V2.1-63d,12-Month
2023-07-31,22.159766708829952,V2.1-63d,12-Month
2023-08-31,21.568087066015007,V2.1-63d,12-Month
2023-09-29,23.92694836349707,V2.1-63d,12-Month
2023-10-31,16.140243896459026,V2.1-63d,12-Month
2023-11-30,25.44167735900662,V2.1-63d,12-Month
2023-12-29,37.9720114415607,V2.1-63d,12-Month
2024-01-31,76.94000534272791,V2.1-63d,12-Month
2024-02-29,90.4119913302141,V2.1-63d,12-Month
2024-03-28,70.21723994942303,V2.1-63d,12-Month
2024-04-30,80.29544703868872,V2.1-63d,12-Month
2024-05-31,77.765623841114,V2.1-63d,12-Month
2024-06-28,68.30435487505493,V2.1-63d,12-Month
2024-07-31,49.75328452177572,V2.1-63d,12-Month
2024-08-30,31.446700687092143,V2.1-63d,12-Month
2024-09-30,35.560191401755034,V2.1-63d,12-Month
2024-10-31,24.83757948220493,V2.1-63d,12-Month
2024-11-29,10.74179652289784,V2.1-63d,12-Month
2024-12-31,13.96588548655675,V2.1-63d,12-Month
2025-01-31,-23.040231117942824,V2.1-63d,12-Month
2025-02-28,-26.531406368942122,V2.1-63d,12-Month
2025-03-28,-11.387259655787819,V2.1-63d,12-Month
2025-04-30,-20.401954864830806,V2.1-63d,12-Month
2025-05-30,-17.613802451833184,V2.1-63d,12-Month
2025-06-30,-11.968492259581176,V2.1-63d,12-Month
2025-07-31,-17.728613939962045,V2.1-63d,12-Month
2025-08-29,-15.41275400724138,V2.1-63d,12-Month
2025-09-30,-16.909046006291952,V2.1-63d,12-Month
2025-10-31,-3.4092921759968253,V2.1-63d,12-Month
2025-11-28,-5.232777896543627,V2.1-63d,12-Month
2025-12-31,-8.798988151053466,V2.1-63d,12-Month
2026-01-30,8.7596643804299,V2.1-63d,12-Month
2026-02-20,14.949247305918734,V2.1-63d,12-Month
2017-02-28,42.94551665019544,V2.1-Composite,12-Month
2017-03-31,37.356834719323004,V2.1-Composite,12-Month
2017-04-28,37.54986680305985,V2.1-Composite,12-Month
2017-05-31,32.817911214499794,V2.1-Composite,12-Month
2017-06-30,22.058192023402732,V2.1-Composite,12-Month
2017-07-31,23.448916962411314,V2.1-Composite,12-Month
2017-08-31,29.293896046629154,V2.1-Composite,12-Month
2017-09-29,34.59098660071067,V2.1-Composite,12-Month
2017-10-31,44.41307507704821,V2.1-Composite,12-Month
2017-11-30,65.31609197919306,V2.1-Composite,12-Month
2017-12-29,83.28772904538842,V2.1-Composite,12-Month
2018-01-31,70.60584095513502,V2.1-Composite,12-Month
2018-02-28,64.23208163371696,V2.1-Composite,12-Month
2018-03-28,48.788565472070246,V2.1-Composite,12-Month
2018-04-30,59.12454518470673,V2.1-Composite,12-Month
2018-05-31,58.46950324165141,V2.1-Composite,12-Month
2018-06-29,53.348101325777144,V2.1-Composite,12-Month
2018-07-31,47.05070535633431,V2.1-Composite,12-Month
2018-08-31,47.776372244106355,V2.1-Composite,12-Month
2018-09-28,22.185334207849138,V2.1-Composite,12-Month
2018-10-31,10.057115945287443,V2.1-Composite,12-Month
2018-11-30,8.752794864687852,V2.1-Composite,12-Month
2018-12-31,1.0058872429949295,V2.1-Composite,12-Month
2019-01-31,-3.298966856361063,V2.1-Composite,12-Month
2019-02-28,-0.9699821312342483,V2.1-Composite,12-Month
2019-03-28,20.668407208887206,V2.1-Composite,12-Month
2019-04-30,11.811509350142302,V2.1-Composite,12-Month
2019-05-31,18.580312914129028,V2.1-Composite,12-Month
2019-06-28,19.095344345366083,V2.1-Composite,12-Month
2019-07-31,4.895596702303928,V2.1-Composite,12-Month
2019-08-30,-2.581983690247791,V2.1-Composite,12-Month
2019-09-30,21.565510174592937,V2.1-Composite,12-Month
2019-10-31,33.591303750453186,V2.1-Composite,12-Month
2019-11-29,37.29005614389682,V2.1-Composite,12-Month
2019-12-31,35.10585084841136,V2.1-Composite,12-Month
2020-01-31,56.045213790272626,V2.1-Composite,12-Month
2020-02-28,99.70135103016737,V2.1-Composite,12-Month
2020-03-31,54.269307815201316,V2.1-Composite,12-Month
2020-04-30,78.84342190650615,V2.1-Composite,12-Month
2020-05-29,116.31909867991,V2.1-Composite,12-Month
2020-06-30,237.399662828357,V2.1-Composite,12-Month
2020-07-31,243.64125438646616,V2.1-Composite,12-Month
2020-08-31,246.26911504891402,V2.1-Composite,12-Month
2020-09-30,224.02107822462455,V2.1-Composite,12-Month
2020-10-30,206.5423221081834,V2.1-Composite,12-Month
2020-11-27,231.33734465205023,V2.1-Composite,12-Month
2020-12-31,242.91000788281227,V2.1-Composite,12-Month
2021-01-29,239.77673948697267,V2.1-Composite,12-Month
2021-02-26,194.44541508440943,V2.1-Composite,12-Month
2021-03-31,234.90831472523115,V2.1-Composite,12-Month
2021-04-30,194.19980349467454,V2.1-Composite,12-Month
2021-05-31,155.53221190900368,V2.1-Composite,12-Month
2021-06-30,90.291548720756,V2.1-Composite,12-Month
2021-07-30,101.39397422785534,V2.1-Composite,12-Month
2021-08-31,96.80317784233216,V2.1-Composite,12-Month
2021-09-30,107.89441441672687,V2.1-Composite,12-Month
2021-10-29,97.76789811152327,V2.1-Composite,12-Month
2021-11-30,91.85131119971541,V2.1-Composite,12-Month
2021-12-31,102.3082279244548,V2.1-Composite,12-Month
2022-01-31,87.67721159623756,V2.1-Composite,12-Month
2022-02-28,58.99254213226912,V2.1-Composite,12-Month
2022-03-31,69.2916951051968,V2.1-Composite,12-Month
2022-04-29,63.37498283055511,V2.1-Composite,12-Month
2022-05-31,43.05021189864118,V2.1-Composite,12-Month
2022-06-30,20.103632240059955,V2.1-Composite,12-Month
2022-07-29,23.509191865562507,V2.1-Composite,12-Month
2022-08-30,29.985931085050368,V2.1-Composite,12-Month
2022-09-30,18.73868603087878,V2.1-Composite,12-Month
2022-10-31,22.759233759774045,V2.1-Composite,12-Month
2022-11-30,12.695725790199198,V2.1-Composite,12-Month
2022-12-30,-1.5667591880037857,V2.1-Composite,12-Month
2023-01-31,-6.351935322064017,V2.1-Composite,12-Month
2023-02-28,-10.062499122461354,V2.1-Composite,12-Month
2023-03-31,-13.655522350582173,V2.1-Composite,12-Month
2023-04-28,-10.86726587569996,V2.1-Composite,12-Month
2023-05-31,-2.0081839404287094,V2.1-Composite,12-Month
2023-06-30,18.613452801349784,V2.1-Composite,12-Month
2023-07-31,24.68560099990109,V2.1-Composite,12-Month
2023-08-31,29.966346020214353,V2.1-Composite,12-Month
2023-09-29,29.714824140005614,V2.1-Composite,12-Month
2023-10-31,29.96815569207827,V2.1-Composite,12-Month
2023-11-30,41.70152074386109,V2.1-Composite,12-Month
2023-12-29,63.03675233108539,V2.1-Composite,12-Month
2024-01-31,110.02952724036597,V2.1-Composite,12-Month
2024-02-29,111.26160773794625,V2.1-Composite,12-Month
2024-03-28,87.18497595119916,V2.1-Composite,12-Month
2024-04-30,92.02940351304936,V2.1-Composite,12-Month
2024-05-31,91.80187370074869,V2.1-Composite,12-Month
2024-06-28,64.12231063629437,V2.1-Composite,12-Month
2024-07-31,50.713469553092864,V2.1-Composite,12-Month
2024-08-30,28.638298767166994,V2.1-Composite,12-Month
2024-09-30,31.03449096863713,V2.1-Composite,12-Month
2024-10-31,16.7075566149266,V2.1-Composite,12-Month
2024-11-29,4.980499802106353,V2.1-Composite,12-Month
2024-12-31,2.41514382783361,V2.1-Composite,12-Month
2025-01-31,-29.689722432201005,V2.1-Composite,12-Month
2025-02-28,-30.619749382348303,V2.1-Composite,12-Month
2025-03-28,-15.948017211058197,V2.1-Composite,12-Month
2025-04-30,-21.67100286212438,V2.1-Composite,12-Month
2025-05-30,-17.662517216234296,V2.1-Composite,12-Month
2025-06-30,-13.670112333438277,V2.1-Composite,12-Month
2025-07-31,-19.0788614917188,V2.1-Composite,12-Month
2025-08-29,-16.92360207094048,V2.1-Composite,12-Month
2025-09-30,-15.071516158194898,V2.1-Composite,12-Month
2025-10-31,-1.7198436023204033,V2.1-Composite,12-Month
2025-11-28,-7.715488961108519,V2.1-Composite,12-Month
2025-12-31,-11.019257872592314,V2.1-Composite,12-Month
2026-01-30,4.091899459370074,V2.1-Composite,12-Month
2026-02-20,11.093284918332436,V2.1-Composite,12-Month
2017-02-28,20.415457209345455,V3.1-63d,12-Month
2017-03-31,19.443782117956808,V3.1-63d,12-Month
2017-04-28,26.36590953285165,V3.1-63d,12-Month
2017-05-31,20.8617490071191,V3.1-63d,12-Month
2017-06-30,14.833479925064164,V3.1-63d,12-Month
2017-07-31,13.52507137674186,V3.1-63d,12-Month
2017-08-31,15.236416807358033,V3.1-63d,12-Month
2017-09-29,27.59710686393222,V3.1-63d,12-Month
2017-10-31,31.238299274229988,V3.1-63d,12-Month
2017-11-30,36.20992659018765,V3.1-63d,12-Month
2017-12-29,48.506005766165174,V3.1-63d,12-Month
2018-01-31,55.42657387391503,V3.1-63d,12-Month
2018-02-28,56.8019737704208,V3.1-63d,12-Month
2018-03-28,39.928723745070236,V3.1-63d,12-Month
2018-04-30,39.42474639698674,V3.1-63d,12-Month
2018-05-31,47.74085977925127,V3.1-63d,12-Month
2018-06-29,38.57993519282208,V3.1-63d,12-Month
2018-07-31,36.69348827321268,V3.1-63d,12-Month
2018-08-31,35.89511242341183,V3.1-63d,12-Month
2018-09-28,9.244961055662614,V3.1-63d,12-Month
2018-10-31,4.35012016335683,V3.1-63d,12-Month
2018-11-30,9.296341621428983,V3.1-63d,12-Month
2018-12-31,-2.2319527691939123,V3.1-63d,12-Month
2019-01-31,-14.82254314127588,V3.1-63d,12-Month
2019-02-28,-14.43749875050263,V3.1-63d,12-Month
2019-03-28,-1.1165243391879187,V3.1-63d,12-Month
2019-04-30,-8.53352741824982,V3.1-63d,12-Month
2019-05-31,-3.650183388302819,V3.1-63d,12-Month
2019-06-28,-3.8573444840253046,V3.1-63d,12-Month
2019-07-31,-12.223149790390774,V3.1-63d,12-Month
2019-08-30,-17.277340183026237,V3.1-63d,12-Month
2019-09-30,-2.396640129921801,V3.1-63d,12-Month
2019-10-31,2.5475796973691622,V3.1-63d,12-Month
2019-11-29,7.822543428573425,V3.1-63d,12-Month
2019-12-31,16.18750759079848,V3.1-63d,12-Month
2020-01-31,31.98878626552424,V3.1-63d,12-Month
2020-02-28,23.794212878614694,V3.1-63d,12-Month
2020-03-31,9.370909669840133,V3.1-63d,12-Month
2020-04-30,13.410367006466583,V3.1-63d,12-Month
2020-05-29,17.10161031301358,V3.1-63d,12-Month
2020-06-30,82.61966584371143,V3.1-63d,12-Month
2020-07-31,84.66790637857842,V3.1-63d,12-Month
2020-08-31,104.36645478771518,V3.1-63d,12-Month
2020-09-30,94.00971154198405,V3.1-63d,12-Month
2020-10-30,84.83455637777911,V3.1-63d,12-Month
2020-11-27,95.64547851590174,V3.1-63d,12-Month
2020-12-31,92.00748989256205,V3.1-63d,12-Month
2021-01-29,117.05299483357395,V3.1-63d,12-Month
2021-02-26,178.94619232591907,V3.1-63d,12-Month
2021-03-31,222.96670154046657,V3.1-63d,12-Month
2021-04-30,214.9616156460552,V3.1-63d,12-Month
2021-05-31,212.5815802367248,V3.1-63d,12-Month
2021-06-30,122.31413508910629,V3.1-63d,12-Month
2021-07-30,138.6054695743857,V3.1-63d,12-Month
2021-08-31,104.41464910446996,V3.1-63d,12-Month
2021-09-30,126.23943300038731,V3.1-63d,12-Month
2021-10-29,117.60983148606724,V3.1-63d,12-Month
2021-11-30,99.33609649405992,V3.1-63d,12-Month
2021-12-31,99.24590750198772,V3.1-63d,12-Month
2022-01-31,75.676964849881,V3.1-63d,12-Month
2022-02-28,42.09465121098164,V3.1-63d,12-Month
2022-03-31,32.92096350352691,V3.1-63d,12-Month
2022-04-29,33.460738773067966,V3.1-63d,12-Month
2022-05-31,16.98178932707517,V3.1-63d,12-Month
2022-06-30,7.935170005132308,V3.1-63d,12-Month
2022-07-29,9.042987448775165,V3.1-63d,12-Month
2022-08-30,21.000359970420934,V3.1-63d,12-Month
2022-09-30,3.976376310560137,V3.1-63d,12-Month
2022-10-31,9.181942748098493,V3.1-63d,12-Month
2022-11-30,9.73834907159703,V3.1-63d,12-Month
2022-12-30,1.1669551673384237,V3.1-63d,12-Month
2023-01-31,-8.706932599207672,V3.1-63d,12-Month
2023-02-28,-9.610677955289438,V3.1-63d,12-Month
2023-03-31,-10.73816533571138,V3.1-63d,12-Month
2023-04-28,-9.935297219921658,V3.1-63d,12-Month
2023-05-31,-1.6427512675341371,V3.1-63d,12-Month
2023-06-30,10.302139814441524,V3.1-63d,12-Month
2023-07-31,20.366663468310954,V3.1-63d,12-Month
2023-08-31,21.508331568767368,V3.1-63d,12-Month
2023-09-29,29.356974671353097,V3.1-63d,12-Month
2023-10-31,20.10185390870518,V3.1-63d,12-Month
2023-11-30,22.150474021420585,V3.1-63d,12-Month
2023-12-29,38.47825499052837,V3.1-63d,12-Month
2024-01-31,62.33289491181233,V3.1-63d,12-Month
2024-02-29,62.5494243447408,V3.1-63d,12-Month
2024-03-28,47.63520839746735,V3.1-63d,12-Month
2024-04-30,59.97993835103521,V3.1-63d,12-Month
2024-05-31,56.64691608927897,V3.1-63d,12-Month
2024-06-28,44.35486223983916,V3.1-63d,12-Month
2024-07-31,30.629151219259086,V3.1-63d,12-Month
2024-08-30,15.891381013523231,V3.1-63d,12-Month
2024-09-30,16.093375846838587,V3.1-63d,12-Month
2024-10-31,9.61390392763677,V3.1-63d,12-Month
2024-11-29,0.5884776854445883,V3.1-63d,12-Month
2024-12-31,-5.233930756343841,V3.1-63d,12-Month
2025-01-31,-25.27589448628006,V3.1-63d,12-Month
2025-02-28,-24.692935457285326,V3.1-63d,12-Month
2025-03-28,-14.54946870915178,V3.1-63d,12-Month
2025-04-30,-22.807647477013624,V3.1-63d,12-Month
2025-05-30,-15.909556500987366,V3.1-63d,12-Month
2025-06-30,-8.868540086266785,V3.1-63d,12-Month
2025-07-31,-14.53258542117084,V3.1-63d,12-Month
2025-08-29,-10.837954820466134,V3.1-63d,12-Month
2025-09-30,-9.513068149827586,V3.1-63d,12-Month
2025-10-31,2.6619531088821535,V3.1-63d,12-Month
2025-11-28,-0.36058460005130577,V3.1-63d,12-Month
2025-12-31,7.092963779023531,V3.1-63d,12-Month
2026-01-30,20.08550099494959,V3.1-63d,12-Month
2026-02-20,20.04254506981209,V3.1-63d,12-Month
2017-02-28,31.20550314174824,V3.1-Composite,12-Month
2017-03-31,25.642435388576068,V3.1-Composite,12-Month
2017-04-28,30.76248537365438,V3.1-Composite,12-Month
2017-05-31,22.093699864493075,V3.1-Composite,12-Month
2017-06-30,12.779269037858686,V3.1-Composite,12-Month
2017-07-31,12.020707909560313,V3.1-Composite,12-Month
2017-08-31,13.017255114910586,V3.1-Composite,12-Month
2017-09-29,12.57237055877023,V3.1-Composite,12-Month
2017-10-31,11.42899835580382,V3.1-Composite,12-Month
2017-11-30,24.365372952440257,V3.1-Composite,12-Month
2017-12-29,39.0784191037536,V3.1-Composite,12-Month
2018-01-31,43.88860885747814,V3.1-Composite,12-Month
2018-02-28,38.759377665391796,V3.1-Composite,12-Month
2018-03-28,27.14617122252916,V3.1-Composite,12-Month
2018-04-30,32.09448469066027,V3.1-Composite,12-Month
2018-05-31,39.775302700950064,V3.1-Composite,12-Month
2018-06-29,31.72116164736407,V3.1-Composite,12-Month
2018-07-31,25.58209398953761,V3.1-Composite,12-Month
2018-08-31,27.240791599448077,V3.1-Composite,12-Month
2018-09-28,11.427091407889623,V3.1-Composite,12-Month
2018-10-31,7.238601312610693,V3.1-Composite,12-Month
2018-11-30,5.322575577371258,V3.1-Composite,12-Month
2018-12-31,-8.811675758184446,V3.1-Composite,12-Month
2019-01-31,-17.446926821277376,V3.1-Composite,12-Month
2019-02-28,-16.94839917019624,V3.1-Composite,12-Month
2019-03-28,0.6704417465668744,V3.1-Composite,12-Month
2019-04-30,-9.191473475255963,V3.1-Composite,12-Month
2019-05-31,-3.5277694165019247,V3.1-Composite,12-Month
2019-06-28,-3.2467939282424085,V3.1-Composite,12-Month
2019-07-31,-11.02030127898217,V3.1-Composite,12-Month
2019-08-30,-16.81332206215693,V3.1-Composite,12-Month
2019-09-30,-0.7421496882765721,V3.1-Composite,12-Month
2019-10-31,2.8678488445237793,V3.1-Composite,12-Month
2019-11-29,8.136162291718406,V3.1-Composite,12-Month
2019-12-31,14.428481528663406,V3.1-Composite,12-Month
2020-01-31,27.981543117705954,V3.1-Composite,12-Month
2020-02-28,20.009288818072292,V3.1-Composite,12-Month
2020-03-31,-0.4758933240092911,V3.1-Composite,12-Month
2020-04-30,4.595141480339571,V3.1-Composite,12-Month
2020-05-29,8.887692320094631,V3.1-Composite,12-Month
2020-06-30,63.053908542482205,V3.1-Composite,12-Month
2020-07-31,64.84646357735477,V3.1-Composite,12-Month
2020-08-31,82.98526808401753,V3.1-Composite,12-Month
2020-09-30,73.67036575855617,V3.1-Composite,12-Month
2020-10-30,69.9336988143412,V3.1-Composite,12-Month
2020-11-27,81.72826407844262,V3.1-Composite,12-Month
2020-12-31,87.43376316811997,V3.1-Composite,12-Month
2021-01-29,110.74154002403289,V3.1-Composite,12-Month
2021-02-26,172.99099322992802,V3.1-Composite,12-Month
2021-03-31,229.0117334222027,V3.1-Composite,12-Month
2021-04-30,219.7924190219168,V3.1-Composite,12-Month
2021-05-31,209.7749935907772,V3.1-Composite,12-Month
2021-06-30,131.0537745405892,V3.1-Composite,12-Month
2021-07-30,140.32466051869045,V3.1-Composite,12-Month
2021-08-31,114.10591719350514,V3.1-Composite,12-Month
2021-09-30,135.59097421424525,V3.1-Composite,12-Month
2021-10-29,132.30401402061887,V3.1-Composite,12-Month
2021-11-30,126.12664034205724,V3.1-Composite,12-Month
2021-12-31,123.64715024198021,V3.1-Composite,12-Month
2022-01-31,97.92603214259647,V3.1-Composite,12-Month
2022-02-28,63.31658810917076,V3.1-Composite,12-Month
2022-03-31,49.208831708742395,V3.1-Composite,12-Month
2022-04-29,52.56953792848109,V3.1-Composite,12-Month
2022-05-31,33.960006058425066,V3.1-Composite,12-Month
2022-06-30,20.44715136785433,V3.1-Composite,12-Month
2022-07-29,24.539502303428897,V3.1-Composite,12-Month
2022-08-30,34.28300238687674,V3.1-Composite,12-Month
2022-09-30,19.417035435207985,V3.1-Composite,12-Month
2022-10-31,22.594850924862776,V3.1-Composite,12-Month
2022-11-30,16.208713190314604,V3.1-Composite,12-Month
2022-12-30,2.536731824939631,V3.1-Composite,12-Month
2023-01-31,-8.468768352323853,V3.1-Composite,12-Month
2023-02-28,-10.237082281824883,V3.1-Composite,12-Month
2023-03-31,-10.995006722402934,V3.1-Composite,12-Month
2023-04-28,-9.937353743045795,V3.1-Composite,12-Month
2023-05-31,-2.4511231526957777,V3.1-Composite,12-Month
2023-06-30,14.11200891562876,V3.1-Composite,12-Month
2023-07-31,22.725056389168287,V3.1-Composite,12-Month
2023-08-31,25.361279705609686,V3.1-Composite,12-Month
2023-09-29,29.44528540845759,V3.1-Composite,12-Month
2023-10-31,25.371461790811445,V3.1-Composite,12-Month
2023-11-30,28.946746224846986,V3.1-Composite,12-Month
2023-12-29,46.13103042658173,V3.1-Composite,12-Month
2024-01-31,68.42471395438912,V3.1-Composite,12-Month
2024-02-29,71.5069703202276,V3.1-Composite,12-Month
2024-03-28,55.16094911047291,V3.1-Composite,12-Month
2024-04-30,65.70358503526425,V3.1-Composite,12-Month
2024-05-31,63.83600742314346,V3.1-Composite,12-Month
2024-06-28,42.66459508512557,V3.1-Composite,12-Month
2024-07-31,32.49116554792862,V3.1-Composite,12-Month
2024-08-30,15.295369311547624,V3.1-Composite,12-Month
2024-09-30,13.514041353370976,V3.1-Composite,12-Month
2024-10-31,3.7572891776257666,V3.1-Composite,12-Month
2024-11-29,-5.806515930316669,V3.1-Composite,12-Month
2024-12-31,-8.925870286413872,V3.1-Composite,12-Month
2025-01-31,-23.75749798391975,V3.1-Composite,12-Month
2025-02-28,-25.361903294546707,V3.1-Composite,12-Month
2025-03-28,-14.632334970519201,V3.1-Composite,12-Month
2025-04-30,-22.62058887835463,V3.1-Composite,12-Month
2025-05-30,-15.61337517785013,V3.1-Composite,12-Month
2025-06-30,-7.060887729489663,V3.1-Composite,12-Month
2025-07-31,-12.426711768838006,V3.1-Composite,12-Month
2025-08-29,-10.144809274786349,V3.1-Composite,12-Month
2025-09-30,-8.88476358461936,V3.1-Composite,12-Month
2025-10-31,3.1865413118318475,V3.1-Composite,12-Month
2025-11-28,-1.0794890630038134,V3.1-Composite,12-Month
2025-12-31,6.505139425167439,V3.1-Composite,12-Month
2026-01-30,16.65117284836648,V3.1-Composite,12-Month
2026-02-20,19.041879210758573,V3.1-Composite,12-Month
2017-02-28,27.086536629777825,Nifty,12-Month
2017-03-31,18.548409435670553,Nifty,12-Month
2017-04-28,18.525950166672978,Nifty,12-Month
2017-05-31,17.906029152306857,Nifty,12-Month
2017-06-30,14.879193878012732,Nifty,12-Month
2017-07-31,16.65334964837646,Nifty,12-Month
2017-08-31,12.88042805940468,Nifty,12-Month
2017-09-29,13.673541458896032,Nifty,12-Month
2017-10-31,19.649222096405428,Nifty,12-Month
2017-11-30,24.34251084792387,Nifty,12-Month
2017-12-29,28.645953316403137,Nifty,12-Month
2018-01-31,28.8087141776602,Nifty,12-Month
2018-02-28,18.168048909511025,Nifty,12-Month
2018-03-28,10.246084701594228,Nifty,12-Month
2018-04-30,15.426613515808763,Nifty,12-Month
2018-05-31,11.587895446277763,Nifty,12-Month
2018-06-29,12.534522630208489,Nifty,12-Month
2018-07-31,12.696117337519809,Nifty,12-Month
2018-08-31,17.771902720873413,Nifty,12-Month
2018-09-28,11.665106670048054,Nifty,12-Month
2018-10-31,0.4963552645491198,Nifty,12-Month
2018-11-30,6.357962438265075,Nifty,12-Month
2018-12-31,3.1512587313302864,Nifty,12-Month
2019-01-31,-1.784143534148963,Nifty,12-Month
2019-02-28,2.8557579854882498,Nifty,12-Month
2019-03-28,14.399277975062642,Nifty,12-Month
2019-04-30,9.393499773667479,Nifty,12-Month
2019-05-31,11.05283896822742,Nifty,12-Month
2019-06-28,10.029118321081398,Nifty,12-Month
2019-07-31,-2.1001188746532895,Nifty,12-Month
2019-08-30,-5.6268995334103895,Nifty,12-Month
2019-09-30,4.976922178679266,Nifty,12-Month
2019-10-31,14.353596383862243,Nifty,12-Month
2019-11-29,10.842391382421223,Nifty,12-Month
2019-12-31,12.022042836217572,Nifty,12-Month
2020-01-31,10.443676627301324,Nifty,12-Month
2020-02-28,3.791985174889989,Nifty,12-Month
2020-03-31,-25.68928262748488,Nifty,12-Month
2020-04-30,-16.072742833687414,Nifty,12-Month
2020-05-29,-19.64723083817138,Nifty,12-Month
2020-06-30,-12.611493481244107,Nifty,12-Month
2020-07-31,-0.40069980830635954,Nifty,12-Month
2020-08-31,3.30437937994692,Nifty,12-Month
2020-09-30,-1.9774401976810352,Nifty,12-Month
2020-10-30,-1.9789584533914772,Nifty,12-Month
2020-11-27,7.572135196970198,Nifty,12-Month
2020-12-31,14.90164955752553,Nifty,12-Month
2021-01-29,13.981659195424356,Nifty,12-Month
2021-02-26,29.704290763719943,Nifty,12-Month
2021-03-31,70.8667988172778,Nifty,12-Month
2021-04-30,48.38993326227268,Nifty,12-Month
2021-05-31,62.65461543346551,Nifty,12-Month
2021-06-30,52.60481451463834,Nifty,12-Month
2021-07-30,42.3499408645027,Nifty,12-Month
2021-08-31,50.44741355653129,Nifty,12-Month
2021-09-30,56.63989665804821,Nifty,12-Month
