ticker,sector,entry_date,exit_date,entry_price,exit_price,pnl_pct,days_held,entry_rs,entry_volatility,entry_trend_score,entry_rsi,entry_volume_ratio,entry_pe,trade_max_drawdown,trade_peak_gain,exit_reason
EICHERMOT,Auto,2016-04-27,2016-11-09,1874.753173828125,2174.589111328125,15.993355375297453,196,20.380342373595116,30.707899262048166,98.19230107708846,57.7491447959332,0.8025520636024431,38.60947,-11.225063086985038,30.660025688277454,Trail
OBEROIRLTY,Realty,2016-04-27,2016-11-09,275.8302307128906,291.2991027832031,5.608113378411346,196,12.992423020356135,47.21263316986426,86.73596968603376,74.18298226430925,1.7000275357129688,24.875832,-16.82541682536454,26.971617226712013,Trail
NMDC,Metals,2016-10-25,2016-11-09,17.709917068481445,17.882911682128906,0.9768233977523336,15,23.100104893168506,35.93769904833402,99.42448298169919,76.45992794461557,1.2208838372977138,10.710829,-10.33608537536918,12.617014124892826,Trail
TVSMOTOR,Auto,2016-04-27,2016-11-11,311.6456604003906,344.9935302734375,10.700572512449808,198,11.002177755543869,31.736116091843108,99.08196868954353,52.46135624858612,1.2282945397470684,81.97383,-11.931118237972331,25.697715580828646,Trail
NATIONALUM,Metals,2016-04-27,2016-11-15,26.831754684448242,28.166128158569336,4.9731129768210804,202,33.91055168373872,41.986518076137514,99.51426259396052,77.07634197099259,1.1162290146245373,10.605562,-10.889312073324005,17.800810900705148,Trail
FEDERALBNK,Banking,2016-08-02,2016-11-15,58.610103607177734,68.2782211303711,16.495649944576016,105,19.35929276855929,33.62877479753452,97.62749938042595,57.63002183373067,1.0349050569721177,17.392359,-10.000003016974404,29.43961538859564,Trail
JINDALSTEL,Metals,2016-08-11,2016-11-16,78.8358383178711,66.9537582397461,-15.071927097693438,97,21.01340032508984,55.54694536981154,96.36363575677527,61.80631538535368,1.5988529235455833,60.989235,-22.709164504546287,9.881168133189705,Stop
VEDL,Metals,2016-09-15,2016-11-16,55.90471649169922,70.3583755493164,25.854095977328278,62,30.53091702448556,45.66651170039821,98.7606930529417,38.181706583896805,0.6926719558417479,18.619589,-10.052220747261922,39.91906973456177,Trail
HINDALCO,Metals,2016-09-23,2016-11-21,145.8575897216797,148.59625244140625,1.8776278457311562,59,17.801541327164067,37.343797040415325,99.12544715662673,47.80912103545195,0.9025433099641286,11.806964,-10.469421215899485,13.790873720815618,Trail
ASHOKLEY,Auto,2016-11-04,2016-11-21,38.31325149536133,31.969850540161133,-16.556676104527973,17,5.46784051341399,34.4774478849756,69.31832177250169,78.23696020743992,0.985585266739424,36.499092,-17.329729094145137,0.9351039752821427,Stop
M&M,Auto,2016-04-27,2016-11-24,632.1204223632812,535.6119995117188,-15.267410992790051,211,11.945765139491517,32.51857845697139,88.36658991427235,74.914769196664,1.187249264611892,28.329374,-22.308651522602997,9.063094756118792,Stop
NATIONALUM,Metals,2016-11-15,2016-12-15,28.166128158569336,34.99253845214844,24.23623955393463,30,11.42866533540914,36.57030033977756,97.3729219154743,46.06058810774908,1.1964230836057403,10.605562,-11.91337417949495,41.038708653788134,Trail
VEDL,Metals,2016-11-16,2016-12-22,70.3583755493164,73.74523162841797,4.813721255868973,36,34.53647053514856,43.54618507275141,98.4661541462361,52.85502034964388,1.1416630466955975,18.619589,-12.216389417471998,19.400102775825626,Trail
HINDALCO,Metals,2016-11-21,2016-12-22,148.59625244140625,152.27928161621094,2.4785478195400397,31,9.601749601893491,44.77589201225204,98.09366548515392,55.11288046678259,1.1744625370953754,11.806964,-11.449751969422325,15.72926118078486,Trail
THERMAX,Industrials,2016-09-16,2016-12-26,851.2794799804688,708.8834228515625,-16.727298199666848,101,5.429018062039581,31.054950767910626,96.92576184712412,62.89700668947871,0.522632382207401,47.39482,-18.57729738521311,2.272092581228437,Stop
NATIONALUM,Metals,2016-12-15,2017-02-09,34.99253845214844,39.036773681640625,11.557421691548884,56,40.79156559116685,54.344209397371436,97.31427099787439,55.83089471812814,1.5775646853500804,10.605562,-13.587273825646399,29.09837084234702,Trail
BANKBARODA,Banking,2016-11-10,2017-02-13,145.22402954101562,148.56857299804688,2.3030234511476975,95,6.574636363869244,44.0930889784361,97.60765929145576,57.8076750413427,0.9491031928718169,7.681275,-10.236643393159039,13.969694670877619,Trail
JSWSTEEL,Metals,2016-11-28,2017-03-08,155.47332763671875,160.7130889892578,3.370199526945461,100,3.936613128626259,33.30358529875536,98.39754633987492,61.144128829658854,0.9162089563976638,40.6511,-10.143827983819822,15.039620771216299,Trail
ASHOKLEY,Auto,2017-01-04,2017-03-27,35.34176254272461,36.14258575439453,2.2659402193136455,82,9.671865226292816,33.33175960836261,67.70559564321881,74.10356410881414,0.7218967813949287,36.499092,-10.06816151840437,13.714944502376836,Trail
JINDALSTEL,Metals,2017-01-11,2017-03-27,80.80796813964844,114.8764877319336,42.159851777747434,75,7.58184943754556,48.978465059769334,86.88008204696669,76.56563787191793,0.9753776394813511,60.989235,-10.350124795777901,58.572280724214956,Trail
NMDC,Metals,2016-11-09,2017-04-13,17.882911682128906,19.43630027770996,8.68644112990513,155,22.417206956285675,41.161265517489745,97.65275366976954,52.325608229252786,1.2682213199754324,10.710829,-10.26588202515425,21.120532059357945,Trail
TATASTEEL,Metals,2016-10-26,2017-04-18,29.977014541625977,33.83506774902344,12.870038148862964,174,11.213680082611052,32.2038407082332,98.52264401927312,54.374606468891905,1.1225483482210297,0.31178898,-10.41418915875194,25.990976795283,Trail
VEDL,Metals,2017-01-02,2017-04-18,75.20891571044922,83.80392456054688,11.4281781207803,106,34.499774340004194,44.77607461675978,98.54957330510732,32.66417797206701,0.7809981054942227,18.619589,-10.861568197544761,25.005764480715392,Trail
JINDALSTEL,Metals,2017-03-27,2017-04-18,114.8764877319336,116.89791870117188,1.7596559654185526,22,64.03058311170243,50.89991129409531,97.97385749471316,38.022809213825646,0.9998116712617893,60.989235,-10.696804223034704,13.948504395702995,Trail
NATIONALUM,Metals,2017-02-09,2017-04-19,39.036773681640625,40.39628982543945,3.482654982930164,69,28.14568097755693,61.438135137753136,97.7880947452697,44.17291762238269,0.6581909132774341,10.605562,-11.437906064331688,16.84757031388641,Trail
LUPIN,Pharma,2016-11-25,2017-05-03,1431.7298583984375,1200.407470703125,-16.15684595375237,159,2.9671611003324068,30.289202391180137,68.72417388653926,59.73379935473082,1.325945485439276,23.041128,-17.641716511617524,1.8029401475743625,Stop
TECHM,IT_Services,2016-11-25,2017-05-05,360.2310791015625,305.3369140625,-15.238597728983233,161,10.608974960831294,30.994720460583626,85.8574868267,72.64451130591432,1.3932819523412614,31.056366,-18.692795521882157,4.248329302514086,Stop
TRENT,Consumer,2016-12-27,2017-05-19,196.5416259765625,239.74241638183594,21.980478786933975,143,2.161719823453561,36.06366090674341,95.69267691634441,52.70481797050598,1.7298043259698193,89.29455,-10.297888428318624,35.98395472492173,Trail
TATAPOWER,Energy,2016-12-08,2017-05-23,66.60248565673828,70.96624755859375,6.551950514798811,166,5.647007138216788,30.128799218484204,97.08025161265932,69.50358941246081,1.090624910911012,30.85582,-10.902057367512892,19.58968677234931,Trail
DLF,Realty,2017-02-13,2017-05-24,136.8285675048828,176.2796630859375,28.83249916333945,100,27.563521989476936,42.07219350971873,87.78178872951756,75.45462171069877,0.9918080436175314,37.03962,-11.485702031199036,45.54993048552407,Trail
GODREJPROP,Realty,2017-04-13,2017-05-24,429.79998779296875,484.79998779296875,12.796649967913229,41,22.590240707662154,35.85479439495099,98.6078600025967,64.51749429783047,1.226150844678432,32.364815,-10.545257519475896,26.09353829672147,Trail
ABB,Industrials,2017-01-10,2017-06-05,1027.879150390625,1260.702880859375,22.650885600731367,146,7.077966254256696,32.273132130646275,69.89905846089523,79.14102298790843,1.4557282422198556,69.92906,-10.278091855754157,36.70115598026029,Trail
OBEROIRLTY,Realty,2016-12-12,2017-06-21,302.99749755859375,356.60699462890625,17.69304944835245,191,14.395814261704192,51.80761643053838,96.15289454460665,71.60276653339136,0.7855284319149801,24.875832,-10.397181490040385,31.349718017263623,Trail
SBIN,Banking,2016-11-09,2017-06-29,237.7561798095703,251.39414978027344,5.736115873676298,232,13.100644712382563,30.615421100592123,99.07401444360002,54.151635639775826,0.9318708807184419,11.862069,-10.742229952365854,18.461525329669524,Trail
BRIGADE,Realty,2017-03-27,2017-06-29,140.17404174804688,166.17457580566406,18.54875106216267,94,37.013553011122426,41.78072092986997,97.88660204177866,67.46712402736986,2.1288131886429555,24.936274,-11.34476537749199,33.71883969056151,Trail
PRESTIGE,Realty,2017-04-18,2017-07-18,237.21466064453125,241.56011962890625,1.8318677996410675,91,33.97439459969906,42.21344578500079,99.00354305810393,73.24732701384336,1.5090131988765434,69.45982,-11.592141644823755,15.184181241597571,Trail
COFORGE,IT_Services,2016-11-25,2017-07-25,74.085693359375,93.8406982421875,26.665073898930647,242,7.216398105358316,31.281272109951125,67.02668841917242,64.14563105976221,0.7455094174621956,46.30129,-10.191935454429293,41.03975465884563,Trail
JINDALSTEL,Metals,2017-04-18,2017-08-03,116.89791870117188,140.11973571777344,19.865038894288517,107,42.725236343878976,48.8707427451809,97.84237702698917,53.0191424798052,0.5808213927973495,60.989235,-10.290402615726855,33.61450991786735,Trail
GODREJPROP,Realty,2017-05-24,2017-08-03,484.79998779296875,499.8999938964844,3.1146878060492034,71,31.354185522833326,42.98492270519754,96.62272603809926,25.86205027207535,1.46737192609746,32.364815,-10.572451896872206,15.305283431384483,Trail
BANKBARODA,Banking,2017-04-20,2017-08-10,158.11814880371094,131.603271484375,-16.76902842585876,112,4.159338537764434,36.994448651790144,98.1008657555884,60.88496346405105,1.086425240138513,7.681275,-23.614592343933925,8.961873907773185,Stop
IDFCFIRSTB,Banking,2017-07-07,2017-08-10,62.41154479980469,52.82600784301758,-15.358595893651245,34,2.303424353610038,31.273359686760404,85.18229550765639,79.13382480013078,1.063595151043908,44.79474,-16.00768666790237,0.7727978293497902,Stop
TVSMOTOR,Auto,2016-11-30,2017-08-11,356.7222595214844,513.373046875,43.91393673152067,254,27.748376421311065,32.53118743352377,97.29490192382207,47.37830683946143,0.7708414715517269,81.97383,-10.96367530120973,61.63508233115109,Trail
DLF,Realty,2017-05-24,2017-08-11,176.2796630859375,144.052001953125,-18.282120903022886,79,24.777291366170125,41.77522182591562,97.76956537437927,53.58765621066954,1.1072551849330652,37.03962,-23.861975256209757,7.328604034532642,Stop
DIVISLAB,Pharma,2017-07-10,2017-08-21,687.2730712890625,581.4345092773438,-15.399783060495286,42,5.324290611583531,30.597154925389585,67.38824414738036,80.39817521754344,0.653651195503495,64.51596,-17.66146221384009,2.7468050977764147,Stop
ASHOKLEY,Auto,2017-07-03,2017-08-22,42.27523422241211,42.93326187133789,1.5565322369684933,50,13.81811539102658,30.240453318460514,99.60573536927808,69.20637802949506,0.8548294839520045,36.499092,-10.481730225156241,13.44782745734849,Trail
ICICIBANK,Banking,2016-09-12,2017-09-22,232.37045288085938,266.1651611328125,14.543461887247902,375,5.617793479152259,30.62305861913432,98.30456727835245,66.03014886813419,0.9882448869511654,19.193283,-10.71370986854235,28.28784992477984,Trail
JSWSTEEL,Metals,2017-06-08,2017-09-25,179.6682891845703,216.19580078125,20.330527864689337,109,3.6935167691598476,34.048967216612894,98.65148132580016,57.69765887855945,1.1551954368385218,40.6511,-12.180197905902467,37.01981215552851,Trail
NATIONALUM,Metals,2017-08-22,2017-09-25,41.529170989990234,44.45081329345703,7.035156815846383,34,2.090466474914799,37.87451645182979,97.74123192199124,49.686870575664486,1.176307264244201,10.605562,-10.180732875007035,19.16725691704397,Trail
DIVISLAB,Pharma,2017-08-24,2017-09-27,629.33056640625,804.3186645507812,27.805434454548912,34,20.761623494958847,35.18401870094777,66.657930384558,50.884146856456745,0.9686570750331575,64.51596,-14.143713000090235,48.85972701647724,Trail
DLF,Realty,2017-09-01,2017-09-27,177.43724060058594,149.67095947265625,-15.648508190246279,26,5.725321010654749,50.771123021383566,97.8782587032966,66.81192036510612,1.3355672206300204,37.03962,-17.731005160412963,2.5313266246017228,Stop
TITAN,Consumer,2017-03-08,2017-09-28,426.64862060546875,559.6586303710938,31.175539622480635,204,26.797602553655818,35.342239388701365,98.91900230296659,64.81286827337573,1.326067047829125,89.28417,-10.903875905419879,47.22923242231172,Trail
HAVELLS,Industrials,2017-08-21,2017-10-26,449.60980224609375,458.8493347167969,2.0550113508525936,66,2.2542097274717783,30.310718653308584,97.83457075886109,50.58655525062885,1.1429674972585184,57.148884,-11.698728169688879,15.575924599333163,Trail
FEDERALBNK,Banking,2017-05-03,2017-11-08,103.66633605957031,105.2924575805664,1.568610971320205,189,36.80629376950654,38.59168579265982,99.54275763748907,92.75055254398814,1.2258696747217277,17.392359,-10.715694207841969,13.758638844948178,Trail
PRESTIGE,Realty,2017-08-07,2017-11-08,255.75535583496094,267.2418518066406,4.491204469278809,93,2.2833892802163005,41.04023359760501,98.18212628938872,64.08048421297985,0.9488156771971381,69.45982,-10.377356462991767,16.590183401732446,Trail
ASHOKLEY,Auto,2017-09-01,2017-11-09,48.28120040893555,49.350791931152344,2.2153374670834496,69,20.04623394570278,30.58967241082823,99.64234406255983,70.79648950461299,0.8292338465414303,36.499092,-12.080793972705592,16.260532920816896,Trail
VEDL,Metals,2017-07-25,2017-11-14,99.84026336669922,112.47273254394531,12.652680142528084,112,10.399325422080832,31.759727708481407,99.8541186098141,63.019315824452555,0.8374199159652742,18.619589,-10.018947136865567,25.1960013336122,Trail
NATIONALUM,Metals,2017-09-25,2017-11-14,44.45081329345703,50.74129867553711,14.151564203226874,50,15.38709809369411,48.980532002704486,97.55448828300732,51.06729163729544,1.3860120928610158,10.605562,-11.076283311061502,28.37021264252504,Trail
HINDALCO,Metals,2017-01-11,2017-11-29,165.2171173095703,234.22706604003906,41.769248764438586,322,15.009502727242685,45.07907426387057,99.22056555124732,65.18846077232948,0.7866795088987623,11.806964,-10.70525046185119,58.76549236959497,Trail
OBEROIRLTY,Realty,2017-09-25,2017-12-08,408.2658386230469,446.59088134765625,9.387276401539687,74,18.620901660956097,34.81715407105185,98.98078319255964,50.21760390567143,1.104007010534082,24.875832,-10.38984689861056,22.07018135296947,Trail
LTTS,IT_Services,2017-12-08,2018-01-16,920.7609252929688,921.3984985351562,0.06924416802164321,39,26.887984984503984,32.414354178242924,97.23092251017222,61.88718480365892,1.3788950719026576,32.57413,-11.095013221915341,12.557515381903197,Trail
BRIGADE,Realty,2017-06-29,2018-01-30,166.17457580566406,179.7069549560547,8.143471457520866,215,11.902741798726257,38.34432983319174,97.42586144728166,47.51476099767471,1.366814904317269,24.936274,-12.498050625126165,23.589785404911492,Trail
TRENT,Consumer,2017-09-22,2018-01-30,293.3394775390625,310.90533447265625,5.988234887769102,130,19.172990969512796,33.45136272642243,98.10468542965025,55.39076254352881,0.9871027006613659,89.29455,-10.306038531507374,18.16652219670359,Trail
AUROPHARMA,Pharma,2017-07-18,2018-02-01,700.2250366210938,584.0777587890625,-16.5871358145797,198,7.016555417249457,42.41989517688858,85.96253258935445,71.93274385698652,0.7594982411026456,20.203562,-23.04302966406673,8.388965705517906,Stop
TITAN,Consumer,2017-10-09,2018-02-01,599.0335693359375,807.9151000976562,34.869753792475386,115,13.116819319880229,30.53724355194743,98.94149076661925,37.649517907976396,0.7063050971271848,89.28417,-10.927702009605387,51.41604835099179,Trail
MOTHERSON,Auto,2016-09-01,2018-02-02,34.87074661254883,58.084590911865234,66.57111348158664,519,9.313469586546299,37.564549625650706,97.53918945302593,54.42092284817533,0.9032303298828025,41.006943,-10.294300627293673,85.68621018105257,Trail
TATASTEEL,Metals,2017-06-30,2018-02-02,41.04354476928711,53.866058349609375,31.241243056368155,217,10.50902315728921,30.079653874726663,99.9167085889907,73.5401851719295,0.8201078653885338,0.31178898,-10.183823187996136,46.12205475086295,Trail
JINDALSTEL,Metals,2017-08-03,2018-02-02,140.11973571777344,247.05841064453125,76.31949516530041,183,20.391559883862985,45.20033026513714,98.22381950929822,54.04723122360799,1.1552489202357767,60.989235,-13.826306936613939,104.60942185175534,Trail
COFORGE,IT_Services,2017-11-08,2018-02-02,116.97752380371094,143.8098907470703,22.938053457503738,86,31.467669139611292,33.18596180906505,98.40059307756044,60.18971513865782,1.3611241683171869,46.30129,-13.576187816482003,42.25020900078905,Trail
DLF,Realty,2017-11-08,2018-02-02,200.10714721679688,209.04339599609375,4.46573193590897,86,17.73208055090843,51.98153453430694,99.66480633911544,79.3874554804654,0.9978088442974143,37.03962,-17.412196563759665,26.490507786127154,Trail
NATIONALUM,Metals,2017-11-14,2018-02-02,50.74129867553711,41.73785400390625,-17.743819938868675,80,24.639996388235573,45.16448006316189,97.69823134945887,41.35185619992933,0.935179586770854,10.605562,-20.499724289596124,3.4665343309832024,Stop
GODREJPROP,Realty,2017-09-27,2018-02-05,593.5,780.7999877929688,31.55854891204191,131,12.950986364833977,31.085072746907862,97.80658300141732,45.65400052811346,1.4055418813977845,32.364815,-11.478941261973578,48.61836357084562,Trail
THERMAX,Industrials,2017-11-29,2018-02-05,1071.0167236328125,1146.2095947265625,7.020699997914237,68,21.128220510556012,31.201337215615048,99.26426148374712,89.69786109108388,0.9137912533405247,47.39482,-10.519619502860781,19.602419439125875,Trail
DIVISLAB,Pharma,2017-09-27,2018-02-06,804.3186645507812,948.4484252929688,17.91948478812004,132,32.586454677386676,55.3986031435818,94.00625211640649,65.41990034320237,2.035969813744001,64.51596,-10.703611258092737,32.05403538651704,Trail
LTIM,IT_Services,2018-01-16,2018-02-06,986.2332153320312,1059.94970703125,7.47454968593822,21,32.240564356123954,31.017221221384844,97.70684250527543,53.91088248762768,0.5665003273545317,34.722485,-11.594371554572717,21.569804520175055,Trail
ABB,Industrials,2017-06-05,2018-02-16,1260.702880859375,1328.5489501953125,5.381606591530061,256,8.630099513143804,33.201197280657446,97.35804076239717,27.572332514345277,1.3048048301416122,69.92906,-10.926530881157193,18.30863626848165,Trail
BANKBARODA,Banking,2017-11-14,2018-02-19,154.56402587890625,127.52529907226562,-17.49354460256115,97,18.55892641027329,71.08821657325608,85.58441818479817,36.08873521400758,1.4612231234550714,7.681275,-22.011383587906465,5.792946705802493,Stop
LTTS,IT_Services,2018-01-30,2018-02-19,1162.4384765625,1204.88134765625,3.651192897473573,20,47.29430392257065,59.23599376324709,97.92506178837736,67.49162375845432,1.5583356477886678,32.57413,-10.596732932685972,15.936694818358163,Trail
NMDC,Metals,2018-01-30,2018-03-09,21.755151748657227,18.454788208007812,-15.17049193119565,38,4.917022859283631,30.140809003733494,96.88035740206516,32.31513930811202,1.6007915592193191,10.710829,-15.17049193119565,0.0,Stop
LTIM,IT_Services,2018-02-06,2018-03-15,1059.94970703125,1199.6824951171875,13.182963980178524,37,33.9579612383903,35.05407409105331,96.99144036589055,57.88915233144485,1.504607351736941,34.722485,-11.359173606717286,27.687171459804482,Trail
JSWSTEEL,Metals,2017-10-26,2018-03-19,237.28138732910156,258.8690185546875,9.097903324226857,144,15.392555727710803,30.017755178818128,99.03122076073079,63.59103824553446,0.8368936815096912,40.6511,-10.845650543226872,22.36969254890189,Trail
COFORGE,IT_Services,2018-02-02,2018-03-19,143.8098907470703,160.52096557617188,11.62025417187239,45,21.28575559840846,43.062629277530824,97.42102776020461,62.01573361520806,1.8591898728522385,46.30129,-10.821194405249392,25.16455387292467,Trail
OBEROIRLTY,Realty,2018-02-26,2018-03-23,543.3507080078125,455.2856140136719,-16.20778121685532,25,14.12056750007564,48.41337565367737,99.41547179067777,75.00691215631802,1.1161874258383309,24.875832,-16.20778121685532,0.0,Stop
RELIANCE,Energy,2017-04-18,2018-03-28,300.2431945800781,389.91595458984375,29.866708597736068,344,17.270179878882935,32.80102023130342,98.49594319546955,67.40726205514915,0.9141228935555223,23.58641,-10.226289121611703,44.660065098188525,Trail
PERSISTENT,IT_Services,2018-02-23,2018-03-28,377.9312438964844,319.1813049316406,-15.545139470113616,33,25.988756871882718,31.109163887441028,99.78284185044191,58.102871760164724,1.0738257604294787,52.911392,-20.008081078780425,5.579240589367728,Stop
LTIM,IT_Services,2018-03-15,2018-05-02,1199.6824951171875,1374.8995361328125,14.60528445891089,48,24.855925057251092,46.055523756569656,97.54635648495056,33.98295109356013,1.1478183744293438,34.722485,-11.486050647132659,29.4770884101313,Trail
COFORGE,IT_Services,2018-03-19,2018-05-04,160.52096557617188,187.17127990722656,16.60238850133775,46,45.17870982752174,50.13644330794486,97.8741820423594,58.02680007128012,1.0966174836267535,46.30129,-11.522243976581462,31.78723528032866,Trail
OBEROIRLTY,Realty,2018-03-28,2018-05-04,495.6993408203125,499.828125,0.8329210551006472,37,12.082392791174655,56.81380643837828,97.33500404645783,52.761387262942506,1.2985510400775298,24.875832,-10.855079676721125,13.111235827499668,Trail
DRREDDY,Pharma,2017-11-09,2018-05-10,449.0344543457031,376.9456787109375,-16.054174671252696,182,11.661541228363085,35.10136871912103,68.28172068053651,49.599218525360506,0.6247584799840508,18.282515,-22.263031300698856,7.987006354033424,Stop
SUNPHARMA,Pharma,2018-02-23,2018-05-11,527.5982055664062,437.2029113769531,-17.133358915125328,77,2.2919550569130287,32.90864476485841,94.75040951281443,55.56227732483649,1.3294640284930308,37.312347,-17.133358915125328,0.0,Stop
NATIONALUM,Metals,2018-04-19,2018-05-15,55.4914665222168,46.714603424072266,-15.816599647137796,26,18.40169959993712,41.903659617381614,88.74942015241413,92.97516943449958,1.3393620808451905,10.605562,-15.816599647137796,0.0,Stop
PRESTIGE,Realty,2018-02-01,2018-05-16,317.24664306640625,267.5814208984375,-15.655082016919183,104,4.298353725444866,38.09958512559153,98.52395254608753,36.9073287236806,0.8888833500822662,69.45982,-17.730369486299665,2.522543806775561,Stop
GODREJPROP,Realty,2018-02-05,2018-05-18,780.7999877929688,776.9000244140625,-0.4994830225253969,102,8.196667757546312,37.11908564968084,97.75349287258754,42.133816316616,1.3928839779563067,32.364815,-11.786077705715744,12.794572998962606,Stop
ASHOKLEY,Auto,2018-02-05,2018-05-18,55.340484619140625,63.49074935913086,14.727490725968998,102,3.9264823826632913,30.444665927358898,99.16280412308352,55.61318049634447,1.0341295275713154,36.499092,-10.359400029062055,27.98608081958887,Trail
VEDL,Metals,2018-04-19,2018-05-21,121.88522338867188,103.17425537109375,-15.351301410764071,32,2.673034891931325,36.53437382816886,98.48532197728935,68.67075666382273,1.0854315268981887,18.619589,-15.351301410764071,0.0,Stop
HINDALCO,Metals,2018-04-19,2018-06-21,251.16085815429688,210.88973999023438,-16.03399449261419,63,2.8750152469328745,39.12537755998238,88.17472645149948,80.87333260528249,1.389088279442526,11.806964,-16.03399449261419,0.0,Stop
NATIONALUM,Metals,2018-05-15,2018-06-26,46.714603424072266,38.41472625732422,-17.767200315075517,42,3.2760660607599656,43.04103506951098,69.68873661058132,38.322029389347655,1.3009899584182958,10.605562,-19.84073203214557,2.58676478670137,Stop
