date,ret,Strategy,Window
2017-01-31,-3.0295841032113247,V2.1-Composite,3-Month
2017-02-28,11.020632467514456,V2.1-Composite,3-Month
2017-03-31,14.218057091922498,V2.1-Composite,3-Month
2017-04-28,7.571973635184803,V2.1-Composite,3-Month
2017-05-31,-1.8165124520094111,V2.1-Composite,3-Month
2017-06-30,-0.795021282275199,V2.1-Composite,3-Month
2017-07-31,7.321556092348014,V2.1-Composite,3-Month
2017-08-31,23.507935517330502,V2.1-Composite,3-Month
2017-09-29,27.273576055682035,V2.1-Composite,3-Month
2017-10-31,28.997460224479777,V2.1-Composite,3-Month
2017-11-30,22.794274114121183,V2.1-Composite,3-Month
2017-12-29,27.094543885299018,V2.1-Composite,3-Month
2018-01-31,14.558320588453032,V2.1-Composite,3-Month
2018-02-28,10.292648199829069,V2.1-Composite,3-Month
2018-03-28,-7.280531248735267,V2.1-Composite,3-Month
2018-04-30,0.3326807774504559,V2.1-Composite,3-Month
2018-05-31,-5.261576523373723,V2.1-Composite,3-Month
2018-06-29,2.2450554594728445,V2.1-Composite,3-Month
2018-07-31,-0.8216456801164007,V2.1-Composite,3-Month
2018-08-31,15.173924829423967,V2.1-Composite,3-Month
2018-09-28,1.4095661553363392,V2.1-Composite,3-Month
2018-10-31,-3.4544689726533906,V2.1-Composite,3-Month
2018-11-30,-9.63223483905854,V2.1-Composite,3-Month
2018-12-31,5.064140897964831,V2.1-Composite,3-Month
2019-01-31,0.6559899462635244,V2.1-Composite,3-Month
2019-02-28,0.43220439173323744,V2.1-Composite,3-Month
2019-03-28,10.768895921413213,V2.1-Composite,3-Month
2019-04-30,16.010637220484504,V2.1-Composite,3-Month
2019-05-31,13.441481104618402,V2.1-Composite,3-Month
2019-06-28,0.9121639144346272,V2.1-Composite,3-Month
2019-07-31,-6.9561557946765,V2.1-Composite,3-Month
2019-08-30,-5.38045471666051,V2.1-Composite,3-Month
2019-09-30,3.5129098792287428,V2.1-Composite,3-Month
2019-10-31,22.95695688568191,V2.1-Composite,3-Month
2019-11-29,27.354220733625766,V2.1-Composite,3-Month
2019-12-31,16.76650827434778,V2.1-Composite,3-Month
2020-01-31,17.574161112885612,V2.1-Composite,3-Month
2020-02-28,46.08812515121572,V2.1-Composite,3-Month
2020-03-31,26.480391440808006,V2.1-Composite,3-Month
2020-04-30,32.95979308888668,V2.1-Composite,3-Month
2020-05-29,22.881286575562964,V2.1-Composite,3-Month
2020-06-30,120.70320118889622,V2.1-Composite,3-Month
2020-07-31,78.78042700598276,V2.1-Composite,3-Month
2020-08-31,51.46062650748024,V2.1-Composite,3-Month
2020-09-30,-0.591588064808346,V2.1-Composite,3-Month
2020-10-30,9.682730469561317,V2.1-Composite,3-Month
2020-11-27,21.862469086074434,V2.1-Composite,3-Month
2020-12-31,23.573455443683923,V2.1-Composite,3-Month
2021-01-29,30.321206011983225,V2.1-Composite,3-Month
2021-02-26,29.822307516300395,V2.1-Composite,3-Month
2021-03-31,23.529012771492642,V2.1-Composite,3-Month
2021-04-30,15.124846563967997,V2.1-Composite,3-Month
2021-05-31,6.6415890764548235,V2.1-Composite,3-Month
2021-06-30,25.401347519006933,V2.1-Composite,3-Month
2021-07-30,22.383836702799197,V2.1-Composite,3-Month
2021-08-31,16.650391713736013,V2.1-Composite,3-Month
2021-09-30,8.604158861991774,V2.1-Composite,3-Month
2021-10-29,7.707905101252188,V2.1-Composite,3-Month
2021-11-30,18.79622441324862,V2.1-Composite,3-Month
2021-12-31,20.25299890549541,V2.1-Composite,3-Month
2022-01-31,23.671843558733464,V2.1-Composite,3-Month
2022-02-28,7.587373619807747,V2.1-Composite,3-Month
2022-03-31,3.369181675431099,V2.1-Composite,3-Month
2022-04-29,0.21738745363810708,V2.1-Composite,3-Month
2022-05-31,-4.051462351588464,V2.1-Composite,3-Month
2022-06-30,-11.034281300852623,V2.1-Composite,3-Month
2022-07-29,-7.47953874769911,V2.1-Composite,3-Month
2022-08-30,5.997115118498142,V2.1-Composite,3-Month
2022-09-30,7.369901144925484,V2.1-Composite,3-Month
2022-10-31,7.053893725515059,V2.1-Composite,3-Month
2022-11-30,2.994428855740683,V2.1-Composite,3-Month
2022-12-30,-0.3114082250237682,V2.1-Composite,3-Month
2023-01-31,-5.655742140816966,V2.1-Composite,3-Month
2023-02-28,-14.139250255531499,V2.1-Composite,3-Month
2023-03-31,-9.325773253163838,V2.1-Composite,3-Month
2023-04-28,-4.6146892489742015,V2.1-Composite,3-Month
2023-05-31,4.541168708148202,V2.1-Composite,3-Month
2023-06-30,22.214313678584507,V2.1-Composite,3-Month
2023-07-31,29.424609593415084,V2.1-Composite,3-Month
2023-08-31,40.5837578544362,V2.1-Composite,3-Month
2023-09-29,17.418956416934407,V2.1-Composite,3-Month
2023-10-31,11.589445898985385,V2.1-Composite,3-Month
2023-11-30,12.294202644843978,V2.1-Composite,3-Month
2023-12-29,25.297199878320487,V2.1-Composite,3-Month
2024-01-31,52.46103763258334,V2.1-Composite,3-Month
2024-02-29,28.009071020416055,V2.1-Composite,3-Month
2024-03-28,4.104459334007338,V2.1-Composite,3-Month
2024-04-30,-12.78947980269509,V2.1-Composite,3-Month
2024-05-31,-5.088329811629267,V2.1-Composite,3-Month
2024-06-28,7.156546361859162,V2.1-Composite,3-Month
2024-07-31,1.578360399648715,V2.1-Composite,3-Month
2024-08-30,-5.712832227564258,V2.1-Composite,3-Month
2024-09-30,-6.253250246654096,V2.1-Composite,3-Month
2024-10-31,-13.58880122989733,V2.1-Composite,3-Month
2024-11-29,-8.3577625674911,V2.1-Composite,3-Month
2024-12-31,-2.06906096323598,V2.1-Composite,3-Month
2025-01-31,-8.15009597372911,V2.1-Composite,3-Month
2025-02-28,-15.400465367654459,V2.1-Composite,3-Month
2025-03-28,-14.561598049369561,V2.1-Composite,3-Month
2025-04-30,-2.843327842928567,V2.1-Composite,3-Month
2025-05-30,12.637068049523425,V2.1-Composite,3-Month
2025-06-30,10.060611340784309,V2.1-Composite,3-Month
2025-07-31,4.939892909332477,V2.1-Composite,3-Month
2025-08-29,-4.866677913412099,V2.1-Composite,3-Month
2025-09-30,-7.775052917940628,V2.1-Composite,3-Month
2025-10-31,4.947931853029663,V2.1-Composite,3-Month
2025-11-28,1.7997804766500147,V2.1-Composite,3-Month
2025-12-31,2.6035935005803923,V2.1-Composite,3-Month
2026-01-30,-2.71860235377982,V2.1-Composite,3-Month
2026-02-20,1.842011178980063,V2.1-Composite,3-Month
2016-05-31,4.863782926861293,V3.1-63d,3-Month
2016-06-30,6.626391043206925,V3.1-63d,3-Month
2016-07-29,10.957132526503699,V3.1-63d,3-Month
2016-08-31,19.242531812783614,V3.1-63d,3-Month
2016-09-30,11.991364137368944,V3.1-63d,3-Month
2016-10-28,10.3863949259962,V3.1-63d,3-Month
2016-11-30,-1.696067685400271,V3.1-63d,3-Month
2016-12-30,-3.335878640101375,V3.1-63d,3-Month
2017-01-31,-5.048894694883477,V3.1-63d,3-Month
2017-02-28,-2.0386776163520026,V3.1-63d,3-Month
2017-03-31,3.478230645033231,V3.1-63d,3-Month
2017-04-28,8.657354797702554,V3.1-63d,3-Month
2017-05-31,5.252436072299349,V3.1-63d,3-Month
2017-06-30,2.510815701149638,V3.1-63d,3-Month
2017-07-31,-0.31792248086324193,V3.1-63d,3-Month
2017-08-31,13.692563693854831,V3.1-63d,3-Month
2017-09-29,24.43909273670326,V3.1-63d,3-Month
2017-10-31,27.609897597203357,V3.1-63d,3-Month
2017-11-30,16.195659107333782,V3.1-63d,3-Month
2017-12-29,12.504138352937622,V3.1-63d,3-Month
2018-01-31,12.451358061856954,V3.1-63d,3-Month
2018-02-28,12.770993182688194,V3.1-63d,3-Month
2018-03-28,-2.4983759084006962,V3.1-63d,3-Month
2018-04-30,-2.5293824650174046,V3.1-63d,3-Month
2018-05-31,-0.8297853319779946,V3.1-63d,3-Month
2018-06-29,1.5227025318247156,V3.1-63d,3-Month
2018-07-31,-2.270642432338821,V3.1-63d,3-Month
2018-08-31,4.576782265701618,V3.1-63d,3-Month
2018-09-28,-1.9025097615482767,V3.1-63d,3-Month
2018-10-31,-2.5841807351744905,V3.1-63d,3-Month
2018-11-30,-6.5473347330307625,V3.1-63d,3-Month
2018-12-31,0.6848261545607137,V3.1-63d,3-Month
2019-01-31,-8.209777956899334,V3.1-63d,3-Month
2019-02-28,-11.717372219812605,V3.1-63d,3-Month
2019-03-28,-1.3859870803127117,V3.1-63d,3-Month
2019-04-30,4.667289856712986,V3.1-63d,3-Month
2019-05-31,11.673126160073434,V3.1-63d,3-Month
2019-06-28,-1.291270848439785,V3.1-63d,3-Month
2019-07-31,-6.212900332077176,V3.1-63d,3-Month
2019-08-30,-10.213948626559965,V3.1-63d,3-Month
2019-09-30,-0.41210542073907286,V3.1-63d,3-Month
2019-10-31,13.808555057385652,V3.1-63d,3-Month
2019-11-29,21.80826972389227,V3.1-63d,3-Month
2019-12-31,19.85569983126725,V3.1-63d,3-Month
2020-01-31,18.143012582701058,V3.1-63d,3-Month
2020-02-28,1.35986473129166,V3.1-63d,3-Month
2020-03-31,-7.171566695404962,V3.1-63d,3-Month
2020-04-30,-10.065422282600366,V3.1-63d,3-Month
2020-05-29,5.635817684430511,V3.1-63d,3-Month
2020-06-30,64.81672492193044,V3.1-63d,3-Month
2020-07-31,52.71502771882246,V3.1-63d,3-Month
2020-08-31,56.6951723339234,V3.1-63d,3-Month
2020-09-30,5.799222724080222,V3.1-63d,3-Month
2020-10-30,13.911259398282127,V3.1-63d,3-Month
2020-11-27,16.610317686821617,V3.1-63d,3-Month
2020-12-31,18.618763416582375,V3.1-63d,3-Month
2021-01-29,38.736474403217834,V3.1-63d,3-Month
2021-02-26,44.5162368992134,V3.1-63d,3-Month
2021-03-31,56.14230950224839,V3.1-63d,3-Month
2021-04-30,30.50241450037079,V3.1-63d,3-Month
2021-05-31,18.37340580300053,V3.1-63d,3-Month
2021-06-30,13.451595704664697,V3.1-63d,3-Month
2021-07-30,15.69232277771797,V3.1-63d,3-Month
2021-08-31,2.4717727920685384,V3.1-63d,3-Month
2021-09-30,7.667270690564809,V3.1-63d,3-Month
2021-10-29,3.887853058196944,V3.1-63d,3-Month
2021-11-30,13.713208130908662,V3.1-63d,3-Month
2021-12-31,4.465887534557589,V3.1-63d,3-Month
2022-01-31,12.002305092042764,V3.1-63d,3-Month
2022-02-28,3.016887747319008,V3.1-63d,3-Month
2022-03-31,4.165683917486285,V3.1-63d,3-Month
2022-04-29,-0.8580967586063193,V3.1-63d,3-Month
2022-05-31,-2.5471212212328953,V3.1-63d,3-Month
2022-06-30,-7.874446987351236,V3.1-63d,3-Month
2022-07-29,-5.474549170440324,V3.1-63d,3-Month
2022-08-30,5.991893832125972,V3.1-63d,3-Month
2022-09-30,3.718302876817603,V3.1-63d,3-Month
2022-10-31,4.020239083704014,V3.1-63d,3-Month
2022-11-30,3.129443011337263,V3.1-63d,3-Month
2022-12-30,1.6432398947859639,V3.1-63d,3-Month
2023-01-31,-6.348671488628133,V3.1-63d,3-Month
2023-02-28,-15.147013588103142,V3.1-63d,3-Month
2023-03-31,-8.092320855604251,V3.1-63d,3-Month
2023-04-28,-2.1920688754301643,V3.1-63d,3-Month
2023-05-31,6.043466428443578,V3.1-63d,3-Month
2023-06-30,13.840877986673771,V3.1-63d,3-Month
2023-07-31,26.328214916495043,V3.1-63d,3-Month
2023-08-31,30.940000308329797,V3.1-63d,3-Month
2023-09-29,21.635771534104144,V3.1-63d,3-Month
2023-10-31,3.791392051576259,V3.1-63d,3-Month
2023-11-30,3.67445743644752,V3.1-63d,3-Month
2023-12-29,8.810356209812454,V3.1-63d,3-Month
2024-01-31,26.58165361164526,V3.1-63d,3-Month
2024-02-29,12.916500780563567,V3.1-63d,3-Month
2024-03-28,-2.014873275674156,V3.1-63d,3-Month
2024-04-30,-3.609759438766802,V3.1-63d,3-Month
2024-05-31,2.1928072301421464,V3.1-63d,3-Month
2024-06-28,11.311417089519571,V3.1-63d,3-Month
2024-07-31,3.1513554741853467,V3.1-63d,3-Month
2024-08-30,-3.1272504784275457,V3.1-63d,3-Month
2024-09-30,-2.177819839089634,V3.1-63d,3-Month
2024-10-31,-12.906272675988895,V3.1-63d,3-Month
2024-11-29,-10.015259485260664,V3.1-63d,3-Month
2024-12-31,-11.178999871535067,V3.1-63d,3-Month
2025-01-31,-13.708931972516647,V3.1-63d,3-Month
2025-02-28,-15.463377039954374,V3.1-63d,3-Month
2025-03-28,-11.646845711549524,V3.1-63d,3-Month
2025-04-30,-0.42584815134358855,V3.1-63d,3-Month
2025-05-30,14.111983179446641,V3.1-63d,3-Month
2025-06-30,18.711631059464384,V3.1-63d,3-Month
2025-07-31,14.209236725297657,V3.1-63d,3-Month
2025-08-29,2.7152683480558437,V3.1-63d,3-Month
2025-09-30,-2.869668081311272,V3.1-63d,3-Month
2025-10-31,4.615451335182819,V3.1-63d,3-Month
2025-11-28,0.5587850946106032,V3.1-63d,3-Month
2025-12-31,5.121302657541871,V3.1-63d,3-Month
2026-01-30,0.9361873768314766,V3.1-63d,3-Month
2026-02-20,1.847158887849254,V3.1-63d,3-Month
2016-05-31,5.548484454425906,V3.1-Composite,3-Month
2016-06-30,10.363225756304972,V3.1-Composite,3-Month
2016-07-29,19.655506841756363,V3.1-Composite,3-Month
2016-08-31,25.153600872672488,V3.1-Composite,3-Month
2016-09-30,16.15307775876509,V3.1-Composite,3-Month
2016-10-28,13.520717914592373,V3.1-Composite,3-Month
2016-11-30,-0.2906361764036802,V3.1-Composite,3-Month
2016-12-30,-4.30103100692979,V3.1-Composite,3-Month
2017-01-31,-8.445447897755509,V3.1-Composite,3-Month
2017-02-28,-0.3859140127819294,V3.1-Composite,3-Month
2017-03-31,2.4174548817088137,V3.1-Composite,3-Month
2017-04-28,5.146641281738362,V3.1-Composite,3-Month
2017-05-31,-1.7815207933123745,V3.1-Composite,3-Month
2017-06-30,-0.9356680252000427,V3.1-Composite,3-Month
2017-07-31,2.5056578221888115,V3.1-Composite,3-Month
2017-08-31,15.849683104656155,V3.1-Composite,3-Month
2017-09-29,15.939989880693584,V3.1-Composite,3-Month
2017-10-31,12.921085091404084,V3.1-Composite,3-Month
2017-11-30,9.721229790654352,V3.1-Composite,3-Month
2017-12-29,18.232042652657967,V3.1-Composite,3-Month
2018-01-31,18.224675182816142,V3.1-Composite,3-Month
2018-02-28,11.143385414677741,V3.1-Composite,3-Month
2018-03-28,-6.36946164270894,V3.1-Composite,3-Month
2018-04-30,-3.471918261282958,V3.1-Composite,3-Month
2018-05-31,-1.0624154351062232,V3.1-Composite,3-Month
2018-06-29,2.6288779290321473,V3.1-Composite,3-Month
2018-07-31,-2.547974010941634,V3.1-Composite,3-Month
2018-08-31,5.4607294703534315,V3.1-Composite,3-Month
2018-09-28,-1.9227002806775917,V3.1-Composite,3-Month
2018-10-31,-3.573042627292655,V3.1-Composite,3-Month
2018-11-30,-9.179105444056058,V3.1-Composite,3-Month
2018-12-31,-3.242723964529848,V3.1-Composite,3-Month
2019-01-31,-8.989765416214613,V3.1-Composite,3-Month
2019-02-28,-12.358428098333862,V3.1-Composite,3-Month
2019-03-28,3.3666068081447786,V3.1-Composite,3-Month
2019-04-30,6.181060661133597,V3.1-Composite,3-Month
2019-05-31,14.925291940833564,V3.1-Composite,3-Month
2019-06-28,-1.3645633921187228,V3.1-Composite,3-Month
2019-07-31,-4.510597802768901,V3.1-Composite,3-Month
2019-08-30,-9.062663063987175,V3.1-Composite,3-Month
2019-09-30,0.6162206893542965,V3.1-Composite,3-Month
2019-10-31,11.477492260939549,V3.1-Composite,3-Month
2019-11-29,18.060045630369448,V3.1-Composite,3-Month
2019-12-31,11.545717933817535,V3.1-Composite,3-Month
2020-01-31,13.229064205879236,V3.1-Composite,3-Month
2020-02-28,-2.7355651253548774,V3.1-Composite,3-Month
2020-03-31,-10.09695256567692,V3.1-Composite,3-Month
2020-04-30,-13.221681878226288,V3.1-Composite,3-Month
2020-05-29,4.274843654985916,V3.1-Composite,3-Month
2020-06-30,61.59796854111455,V3.1-Composite,3-Month
2020-07-31,50.49542491692161,V3.1-Composite,3-Month
2020-08-31,52.819778099127525,V3.1-Composite,3-Month
2020-09-30,7.16735345115056,V3.1-Composite,3-Month
2020-10-30,14.917737289275346,V3.1-Composite,3-Month
2020-11-27,17.249040723747157,V3.1-Composite,3-Month
2020-12-31,20.385729518710516,V3.1-Composite,3-Month
2021-01-29,40.41986688171411,V3.1-Composite,3-Month
2021-02-26,46.10998909292265,V3.1-Composite,3-Month
2021-03-31,57.81125543413397,V3.1-Composite,3-Month
2021-04-30,31.682857910456264,V3.1-Composite,3-Month
2021-05-31,18.32529213773826,V3.1-Composite,3-Month
2021-06-30,13.484769072361091,V3.1-Composite,3-Month
2021-07-30,13.097621305077013,V3.1-Composite,3-Month
2021-08-31,5.623821910058058,V3.1-Composite,3-Month
2021-09-30,9.271797241657541,V3.1-Composite,3-Month
2021-10-29,11.08244820505815,V3.1-Composite,3-Month
2021-11-30,23.831849253507077,V3.1-Composite,3-Month
2021-12-31,14.282499261525029,V3.1-Composite,3-Month
2022-01-31,19.6395473537639,V3.1-Composite,3-Month
2022-02-28,5.525757032556777,V3.1-Composite,3-Month
2022-03-31,5.285638687280425,V3.1-Composite,3-Month
2022-04-29,1.506570747730951,V3.1-Composite,3-Month
2022-05-31,-2.9439872878029294,V3.1-Composite,3-Month
2022-06-30,-8.390696436209776,V3.1-Composite,3-Month
2022-07-29,-7.680644116268165,V3.1-Composite,3-Month
2022-08-30,5.878495731579858,V3.1-Composite,3-Month
2022-09-30,8.337257752352745,V3.1-Composite,3-Month
2022-10-31,9.34792516585279,V3.1-Composite,3-Month
2022-11-30,7.164269475206675,V3.1-Composite,3-Month
2022-12-30,-1.8720073199207654,V3.1-Composite,3-Month
2023-01-31,-10.675244184830424,V3.1-Composite,3-Month
2023-02-28,-18.488901687184335,V3.1-Composite,3-Month
2023-03-31,-8.608872188477068,V3.1-Composite,3-Month
2023-04-28,-0.12206533832335165,V3.1-Composite,3-Month
2023-05-31,5.474568697486659,V3.1-Composite,3-Month
2023-06-30,17.4509573010329,V3.1-Composite,3-Month
2023-07-31,25.800191616819678,V3.1-Composite,3-Month
2023-08-31,36.06577694372077,V3.1-Composite,3-Month
2023-09-29,22.89457861084283,V3.1-Composite,3-Month
2023-10-31,11.705870220689407,V3.1-Composite,3-Month
2023-11-30,10.229282062539768,V3.1-Composite,3-Month
2023-12-29,10.77687873130635,V3.1-Composite,3-Month
2024-01-31,19.999370130325865,V3.1-Composite,3-Month
2024-02-29,8.414690004883973,V3.1-Composite,3-Month
2024-03-28,-2.961512759353102,V3.1-Composite,3-Month
2024-04-30,-1.7357283810520485,V3.1-Composite,3-Month
2024-05-31,0.7570257220980592,V3.1-Composite,3-Month
2024-06-28,7.991690962022102,V3.1-Composite,3-Month
2024-07-31,0.5857176229356664,V3.1-Composite,3-Month
2024-08-30,-4.247214942977795,V3.1-Composite,3-Month
2024-09-30,-2.2163819256457606,V3.1-Composite,3-Month
2024-10-31,-12.520217997979488,V3.1-Composite,3-Month
2024-11-29,-9.945384745555842,V3.1-Composite,3-Month
2024-12-31,-11.1219396071516,V3.1-Composite,3-Month
2025-01-31,-11.822559247599983,V3.1-Composite,3-Month
2025-02-28,-14.093143524768713,V3.1-Composite,3-Month
2025-03-28,-9.041688350151533,V3.1-Composite,3-Month
2025-04-30,-0.2704361595068705,V3.1-Composite,3-Month
2025-05-30,13.91696336202488,V3.1-Composite,3-Month
2025-06-30,17.569713159374565,V3.1-Composite,3-Month
2025-07-31,13.83676760584156,V3.1-Composite,3-Month
2025-08-29,1.957920249830436,V3.1-Composite,3-Month
2025-09-30,-4.135328380760839,V3.1-Composite,3-Month
2025-10-31,3.076364058343861,V3.1-Composite,3-Month
2025-11-28,-0.8599449702737738,V3.1-Composite,3-Month
2025-12-31,3.890091124000805,V3.1-Composite,3-Month
2026-01-30,-0.3164390261875427,V3.1-Composite,3-Month
2026-02-20,3.381124248477252,V3.1-Composite,3-Month
2016-05-31,16.788921300972692,Nifty,3-Month
2016-06-30,7.099014067363818,Nifty,3-Month
2016-07-29,10.047392480525774,Nifty,3-Month
2016-08-31,7.672701194389497,Nifty,3-Month
2016-09-30,3.902149444963965,Nifty,3-Month
2016-10-28,-0.0057880419054412435,Nifty,3-Month
2016-11-30,-6.392981981131851,Nifty,3-Month
2016-12-30,-4.9395326598938745,Nifty,3-Month
2017-01-31,-0.8879392835436373,Nifty,3-Month
2017-02-28,7.965221100066877,Nifty,3-Month
