date,value
2023-07-25,1381389.032703743
2023-07-26,1393372.4156743241
2023-07-27,1396115.5223103715
2023-07-28,1390380.7669697953
2023-07-31,1413390.7974339677
2023-08-01,1429939.1984196855
2023-08-02,1402778.4228764726
2023-08-03,1407981.7386037065
2023-08-04,1414098.1593648149
2023-08-07,1417816.687502022
2023-08-08,1425291.2622395707
2023-08-09,1431432.3119755937
2023-08-10,1436081.189012642
2023-08-11,1447550.38573658
2023-08-14,1434715.3240376664
2023-08-16,1434992.6341649247
2023-08-17,1444456.9321309282
2023-08-18,1432548.1202107621
2023-08-21,1458065.7963734819
2023-08-22,1479873.4040852739
2023-08-23,1493998.5999470903
2023-08-24,1521829.7171193315
2023-08-25,1517132.2505589677
2023-08-28,1512150.8952428056
2023-08-29,1491369.21516346
2023-08-30,1495098.231192818
2023-08-31,1507618.895278206
2023-09-01,1516618.383963814
2023-09-04,1539438.1648552325
2023-09-05,1542848.502135506
2023-09-06,1532092.1423408892
2023-09-07,1543325.2211067583
2023-09-08,1573218.9842140581
2023-09-11,1593223.568816414
2023-09-12,1532434.5319435503
2023-09-13,1552421.350470772
2023-09-14,1564921.111533394
2023-09-15,1577520.5452644732
2023-09-18,1577495.893515816
2023-09-20,1575237.4493935015
2023-09-21,1563052.547238884
2023-09-22,1568882.8554206467
2023-09-25,1585351.5420508957
2023-09-26,1594245.825780449
2023-09-27,1632791.0929465867
2023-09-28,1628671.821179924
2023-09-29,1637202.8954902268
2023-10-03,1639112.06984478
2023-10-04,1614579.3783317185
2023-10-05,1610019.2078757859
2023-10-06,1630731.2421317673
2023-10-09,1600786.4286176683
2023-10-10,1626399.3404714586
2023-10-11,1636573.623140526
2023-10-12,1650281.3587820055
2023-10-13,1649396.9446660997
2023-10-16,1666198.913412285
2023-10-17,1677180.3153364183
2023-10-18,1669618.2307073595
2023-10-19,1682629.839231682
2023-10-20,1663178.5512220385
2023-10-23,1603268.4693947984
2023-10-25,1600742.8816872789
2023-10-26,1566627.3472953797
2023-10-27,1612403.1226173402
2023-10-30,1622275.4262519837
2023-10-31,1634978.744771576
2023-11-01,1647738.796285248
2023-11-02,1666191.0949684144
2023-11-03,1666470.6564804078
