date,value
2024-11-19,2073833.5797203085
2024-11-21,2074704.6383573934
2024-11-22,2097640.8882200643
2024-11-25,2124959.0745451376
2024-11-26,2090745.0029814169
2024-11-27,2096902.1054899618
2024-11-28,2091065.3507597372
2024-11-29,2119078.0221159384
2024-12-02,2130025.8670866415
2024-12-03,2137564.670736544
2024-12-04,2150395.6555082723
2024-12-05,2197038.964773409
2024-12-06,2211450.436727755
2024-12-09,2223822.875936739
2024-12-10,2231119.25218796
2024-12-11,2247287.652212374
2024-12-12,2224486.6887724325
2024-12-13,2211019.0264494345
2024-12-16,2225652.896185152
2024-12-17,2229843.6250517294
2024-12-18,2214985.2836821005
2024-12-19,2211485.2453520223
2024-12-20,2153638.4938108847
2024-12-23,2177139.0992948934
2024-12-24,2182926.6530516073
2024-12-26,2212020.6935636923
2024-12-27,2189661.815603487
2024-12-30,2212645.5141508505
2024-12-31,2209604.5100309774
2025-01-01,2240185.982565157
2025-01-02,2244693.4657499716
2025-01-03,2239301.854025118
2025-01-06,2180622.3473283406
2025-01-07,2211754.4417955037
2025-01-08,2159775.948590548
2025-01-09,2101967.4836276267
2025-01-10,2068769.2721255515
2025-01-13,1978716.6713194298
2025-01-14,1988622.1482633995
2025-01-15,1970866.0571595784
2025-01-16,1956209.780888216
2025-01-17,1928230.0072065755
2025-01-20,1932287.611118929
2025-01-21,1853515.8522465539
2025-01-22,1822494.9779661584
2025-01-23,1853733.9127653528
2025-01-24,1843616.6224211145
2025-01-27,1764798.968520968
2025-01-28,1720057.0742902397
2025-01-29,1735798.2829236626
2025-01-30,1733578.4121503471
2025-01-31,1747012.6164044975
2025-02-01,1755521.312266314
2025-02-03,1723833.157316668
2025-02-04,1757956.1797776055
2025-02-05,1778810.2482895683
2025-02-06,1785652.0277085137
2025-02-07,1783411.1522660088
2025-02-10,1777065.1881089043
2025-02-11,1718363.7949204277
2025-02-12,1703912.4273758722
2025-02-13,1696647.3451615167
2025-02-14,1634134.4449642205
2025-02-17,1641267.6744460321
2025-02-18,1612008.5636214472
2025-02-19,1648874.774421618
2025-02-20,1652675.7541930415
2025-02-21,1627001.3436095454
2025-02-24,1603633.5206374384
2025-02-25,1608444.6809005
2025-02-27,1605750.92649071
2025-02-28,1535591.7759281185
2025-03-03,1532434.201615069
2025-03-04,1523980.030762408
2025-03-05,1559656.897217486
2025-03-06,1557067.1587836482
2025-03-07,1576085.7847907282
2025-03-10,1560413.7622534968
2025-03-11,1548228.2390753962
2025-03-12,1554581.654679034
2025-03-13,1544501.7499091364
2025-03-17,1571968.6756903864
2025-03-18,1571968.6756903864
2025-03-19,1598164.367493365
2025-03-20,1619067.999939654
2025-03-21,1649395.5768897273
2025-03-24,1650786.8246466853
2025-03-25,1634914.0294348933
2025-03-26,1616730.7730262019
2025-03-27,1636118.6659857966
2025-03-28,1637885.177170489
2025-04-01,1606108.7101447321
2025-04-02,1607157.3066840388
2025-04-03,1598914.3187232234
2025-04-04,1568113.0380988338
2025-04-07,1513473.3894477107
2025-04-08,1528462.0839667537
2025-04-09,1533112.0725379207
2025-04-11,1566012.9962439754
2025-04-15,1600894.4248938777
2025-04-16,1607714.437314532
2025-04-17,1627021.3938117244
2025-04-21,1643541.547925494
2025-04-22,1651701.1506018855
2025-04-23,1661292.6862006404
2025-04-24,1667763.5742774226
2025-04-25,1649898.7112097957
2025-04-28,1665609.5746741511
2025-04-29,1660504.607473834
2025-04-30,1653719.3324189023
2025-05-02,1661189.5839752988
2025-05-05,1682565.4480805234
2025-05-06,1674156.7196106748
2025-05-07,1686958.3064484433
2025-05-08,1652431.418814166
2025-05-09,1665314.756628497
2025-05-12,1681007.951284869
2025-05-13,1679954.973425372
2025-05-14,1682724.4202942685
2025-05-15,1694487.9678711728
2025-05-16,1694123.6577057675
2025-05-19,1698225.3616242246
2025-05-20,1680866.878012164
2025-05-21,1694623.093222125
2025-05-22,1686241.8238739804
2025-05-23,1694046.8562226132
2025-05-26,1701141.2390656308
2025-05-27,1689901.8516291073
2025-05-28,1702500.9550684383
2025-05-29,1713317.939763873
2025-05-30,1699026.9588488033
2025-06-02,1703579.23346123
2025-06-03,1715275.2660082271
2025-06-04,1731170.3852861812
2025-06-05,1744611.883058398
2025-06-06,1748459.5719774654
2025-06-09,1770963.2561510494
2025-06-10,1771836.601304858
2025-06-11,1759433.0619676998
2025-06-12,1749208.1189012935
2025-06-13,1769305.0603075435
2025-06-16,1779333.2529955318
2025-06-17,1779707.6565294673
2025-06-18,1773692.7374010494
2025-06-19,1750640.7983446529
2025-06-20,1774841.5958910396
2025-06-23,1791693.8364916255
2025-06-24,1776279.4641771724
2025-06-25,1778559.3255577877
2025-06-26,1784974.7666893795
2025-06-27,1823495.2886620357
2025-06-30,1829271.1768456295
2025-07-01,1824364.4207421138
2025-07-02,1809994.8679753903
2025-07-03,1810593.0345403317
2025-07-04,1811458.2750798825
2025-07-07,1799187.9154302243
2025-07-08,1789776.181146777
2025-07-09,1791201.6859685543
2025-07-10,1769468.0245000485
2025-07-11,1745077.7228496578
2025-07-14,1743923.8353069331
2025-07-15,1764303.15339165
2025-07-16,1754780.0571697261
2025-07-17,1753303.5279949214
2025-07-18,1732826.3084728268
2025-07-21,1751039.0443431882
2025-07-22,1760658.5377513913
2025-07-23,1761861.065919116
2025-07-24,1776093.0733348874
2025-07-25,1733383.5635172299
2025-07-28,1721717.5337497739
2025-07-29,1742694.2571079282
2025-07-30,1734761.8600284604
2025-07-31,1699358.5171634702
2025-08-01,1672451.7264010648
2025-08-04,1694834.6118991117
2025-08-05,1688632.7124435452
2025-08-06,1672577.3835861234
2025-08-07,1658659.5842379788
2025-08-08,1641315.786630557
2025-08-11,1651061.957406924
2025-08-12,1640667.4549765042
2025-08-13,1675188.821309512
2025-08-14,1666344.2116903714
2025-08-18,1678017.5648397855
2025-08-19,1688006.891255801
2025-08-20,1675672.7990927151
2025-08-21,1688768.7340292386
2025-08-22,1678315.086934512
2025-08-25,1685164.842793887
2025-08-26,1665426.5869650296
2025-08-28,1641065.3906466702
2025-08-29,1642098.81630585
2025-09-01,1669017.1130587796
2025-09-02,1673307.7176730374
2025-09-03,1690792.1570040921
2025-09-04,1668631.6771456937
2025-09-05,1656899.2222164944
2025-09-08,1667600.246264346
2025-09-09,1671012.2366207913
2025-09-10,1676523.3406246975
2025-09-11,1670049.99003876
2025-09-12,1666931.4952877834
2025-09-15,1669429.4663571194
2025-09-16,1682111.5103024319
2025-09-17,1690030.5585202053
2025-09-18,1692368.026781924
2025-09-19,1689678.2226527433
2025-09-22,1693629.5555384855
2025-09-23,1688099.8477748137
2025-09-24,1678646.116054843
2025-09-25,1675845.9211390715
2025-09-26,1651214.9026271086
2025-09-29,1637307.4177986174
2025-09-30,1622064.5734321624
2025-10-01,1661287.49143143
